max_acc_mag,max_gyro_mag,max_jerk,pre_roll,post_roll,pre_pitch,post_pitch,delta_roll_window,delta_pitch_window
13.208073,2.1239557,28.371906,-0.34858903,-0.7057184,0.5567392,0.49800214,-0.35712937,-0.05873707
13.208073,3.8249288,16.078758,-0.39325854,-0.5070925,0.9283258,0.46313247,-0.113833934,-0.4651933
10.170614,0.63925165,4.6101093,-1.0228026,-1.0699654,1.1401072,1.2171804,-0.04716277,0.07707322
9.764491,0.6647954,3.5354614,-0.99777097,-0.969357,1.204204,1.1079209,0.028413951,-0.09628308
9.797413,0.6647954,12.809849,-1.1387126,-1.0099318,1.2157452,1.0963619,0.12878084,-0.119383335
9.797413,0.602847,24.33052,-0.9538084,-1.223304,1.1692597,1.0487384,-0.2694956,-0.12052131
16.855415,2.3451679,25.089931,-1.128206,-0.8412797,1.1127697,1.0803555,0.28692633,-0.032414198
11.217108,1.0876597,7.02157,-1.1041982,-1.1136787,1.1384637,1.1226044,-0.009480476,-0.015859365
13.741941,1.1192918,11.593437,-1.0003399,-1.0652626,1.1401427,1.3223763,-0.06492269,0.18223357
13.741941,1.2408143,20.761156,-1.0555804,-0.82886744,1.1850216,1.3232858,0.22671294,0.13826418
13.5836525,1.2408143,20.761156,-0.57532287,-0.87133086,1.4048398,1.2033327,-0.296008,-0.20150709
9.99739,0.509469,7.859993,-0.8861915,-0.7989622,1.245249,1.1611382,0.08722931,-0.084110856
19.453682,2.825256,33.177998,-0.96390885,-0.7621807,1.0760028,1.0185258,0.20172817,-0.057476997
19.453682,2.825256,33.177998,-1.424521,-0.8728135,1.3204366,1.0646462,0.55170745,-0.25579035
10.18087,2.2015657,17.398739,-0.8602041,-0.92719746,1.1763967,1.0292647,-0.066993356,-0.14713204
15.051501,1.5325092,63.87601,-0.9075449,-1.0961229,1.0844506,0.9666359,-0.18857795,-0.11781472
25.063164,2.5946674,95.6481,-1.0960026,-0.7896126,1.0332893,1.0580091,0.30639,0.024719834
9.886471,0.64977455,2.0975113,-1.0500511,-1.103902,1.1290578,1.1495473,-0.05385089,0.020489573
9.831947,0.093850285,2.3734093,-1.0835217,-1.0768893,1.1294805,1.1534501,0.0066324472,0.02396965
9.836856,0.08023418,2.3734093,-1.1035464,-1.0530176,1.1557947,1.1352379,0.050528765,-0.020556808
9.836856,0.060976546,2.0169258,-1.0549152,-1.1056466,1.1444652,1.1411254,-0.05073142,-0.0033397675
9.827328,0.060976546,1.7122269,-1.0698134,-1.0848475,1.1421685,1.1364739,-0.01503408,-0.0056946278
10.475209,0.65560955,5.9348106,-1.129808,-1.1821314,1.0430828,0.9970727,-0.05232346,-0.046010137
10.475209,0.61612296,5.6051254,-1.2186937,-1.1438152,1.0017703,1.0682325,0.07487857,0.06646228
10.847002,0.5880132,13.026953,-1.136406,-1.0963037,1.024154,1.0458362,0.040102243,0.021682262
11.528982,0.91513765,13.026953,-1.1496829,-1.0944818,1.0778656,0.9834355,0.055201054,-0.09443009
11.528982,1.1122191,10.492802,-1.103909,-0.98825634,1.0647984,1.1130912,0.11565268,0.048292875
10.31205,0.9704133,4.040146,-0.9960346,-1.0443298,1.0735887,1.0638858,-0.04829514,-0.009702921
10.158208,0.9704133,4.24366,-1.0889065,-0.8243412,1.0937842,1.073395,0.26456535,-0.0203892
10.158208,1.4385891,5.5387974,-0.9861838,-0.8430912,1.0520983,1.3010957,0.14309263,0.24899745
9.986556,2.1742811,8.982277,-0.6490313,1.6646618,1.1943758,1.4547809,2.313693,0.26040518
11.319475,2.1742811,18.039417,-1.0749731,2.7481549,1.4609377,1.2509224,3.823128,-0.2100153
10.12536,0.9067933,6.6821575,-1.0465829,-0.91583145,1.0307953,1.1027966,0.13075149,0.07200122
10.12536,0.9067933,6.6821575,-1.0251426,-0.85680187,1.0665711,1.1305602,0.16834068,0.06398904
10.465013,1.4915807,11.493206,-0.85297155,-1.470189,1.06348,1.3396823,-0.6172174,0.27620232
10.753036,1.4985964,11.493206,-0.9388374,-2.4216504,1.1264398,1.311074,-1.482813,0.18463421
10.753036,1.4985964,8.206987,-2.041224,0.5688108,1.3610721,1.3471973,2.610035,-0.013874769
22.732529,4.783266,23.414707,-1.185561,-0.7847656,1.0976288,0.89144075,0.40079534,-0.20618808
23.786583,5.770729,34.238483,-0.79623985,-0.9447867,0.75719357,1.3179325,-0.14854687,0.5607389
23.786583,5.770729,34.238483,-0.79629976,2.2628329,1.0319903,0.9481553,3.0591326,-0.083835006
27.835052,7.9073877,45.29047,0.9345586,-1.2344509,1.3970464,1.2423513,-2.1690094,-0.15469515
32.827236,8.473491,45.607853,-1.0857049,-0.9436518,1.4105378,0.9478852,0.14205313,-0.46265262
10.035806,0.6473742,2.1975517,-0.34882593,-0.32918668,-0.7664347,-0.7625731,0.019639254,0.0038616061
10.035806,0.050317015,2.1090508,-0.35379323,-0.34664732,-0.7661767,-0.769341,0.0071459115,-0.0031642914
10.068224,0.04857828,2.8588772,-0.35953403,-0.36630648,-0.76299876,-0.7600548,-0.0067724586,0.002943933
10.068224,0.04483946,2.8588772,-0.3448515,-0.3615735,-0.7648903,-0.76166993,-0.016721994,0.0032203794
10.079007,0.045085113,2.1687508,-0.36147287,-0.37583065,-0.76236516,-0.7625752,-0.014357775,-0.00021004677
10.088521,0.6785611,3.4097195,-0.38517433,-0.387473,-0.7748929,-0.77160144,-0.0022986531,0.0032914877
10.089117,0.04711392,3.4097195,-0.38839763,-0.40001908,-0.7757703,-0.7755338,-0.011621445,0.00023651123
10.409617,0.52992415,8.397055,-0.3931079,-0.31767786,-0.7754882,-0.753488,0.075430036,0.022000194
10.498261,1.1844329,8.397055,-0.389849,-0.15733755,-0.7670504,-0.7007247,0.23251146,0.066325665
10.498261,1.6308926,6.333351,-0.31619424,-0.3145322,-0.71251017,-0.6877862,0.0016620457,0.024723947
10.06892,0.67486537,2.325058,-0.32171217,-0.3071697,-0.7787712,-0.7809689,0.01454246,-0.0021976829
10.06892,0.032737046,2.325058,-0.32874537,-0.32272354,-0.7812208,-0.7832297,0.0060218275,-0.002008915
10.026519,0.030038835,1.8782139,-0.32152212,-0.33172756,-0.7791453,-0.779512,-0.010205448,-0.00036668777
10.077999,0.07132612,2.384472,-0.3128469,-0.3366408,-0.7803036,-0.78190714,-0.023793906,-0.0016035438
10.077999,0.07515427,2.384472,-0.32042083,-0.3233465,-0.7812888,-0.7740711,-0.0029256642,0.0072177052
10.119577,0.6554593,2.8151512,1.1264254,1.1119794,-0.98083556,-0.9810959,-0.01444602,-0.0002603531
10.141216,0.34656978,3.5425186,1.1269312,1.0281538,-0.9817854,-0.95369256,-0.09877741,0.028092861
10.624456,1.0330249,3.6582947,1.134832,1.1380141,-0.9787801,-0.9861058,0.0031820536,-0.007325709
10.624456,1.133669,3.6582947,1.0824383,1.8263849,-0.9172513,-1.2044848,0.74394655,-0.28723353
10.477951,1.133669,4.2800903,1.40835,1.9571375,-1.0325938,-1.2914519,0.5487875,-0.25885808
10.450531,0.71925586,4.2428017,-1.0170962,-0.95806664,0.9844597,1.0030233,0.05902952,0.018563569
12.460535,0.53595793,7.9642773,-0.9634119,-0.89963293,0.97417146,1.0975755,0.063779,0.123404086
12.460535,1.367165,11.865616,-0.9528651,-0.92833346,1.0322659,1.0945567,0.024531662,0.062290788
12.205417,1.5028173,11.865616,-0.87767065,-0.98653394,1.0934662,1.0414187,-0.108863294,-0.05204749
10.148452,1.5028173,6.5834045,-0.97594535,-1.0033119,1.1589105,0.9506876,-0.027366519,-0.20822293
11.405758,4.1021605,11.837292,-1.0344782,-1.395931,0.96880424,0.90867853,-0.36145282,-0.06012571
10.847862,0.84064454,6.4194202,-1.2622,-1.2737596,0.8937966,1.0419775,-0.011559606,0.1481809
20.226707,1.529711,44.03534,-1.4469824,-1.1478608,0.9460136,1.0844364,0.29912162,0.13842279
20.226707,1.6267225,44.03534,-1.1011689,-1.412813,1.166035,-0.6331221,-0.31164408,-1.7991571
47.735683,5.1733675,244.15036,-1.2525758,-1.4622653,0.83359367,0.4798995,-0.2096895,-0.35369417
26.44882,1.8769808,67.04011,-1.0409831,-1.929586,0.91580904,-1.2201687,-0.888603,-2.1359777
26.44882,1.964654,183.32634,-1.110869,-1.3706119,1.0944922,0.38491064,-0.25974286,-0.70958155
44.736225,3.625969,185.96545,-1.931237,-0.38808984,-0.81922215,-0.021906018,1.5431471,0.79731613
44.736225,3.625969,163.26256,-1.4147542,-1.7549667,1.0264763,-0.7256714,-0.34021258,-1.7521477
45.988117,6.0335712,204.82826,0.16693752,-1.3803717,-1.0189372,1.0564656,-1.5473092,2.0754027
10.292455,0.97713774,8.922005,-1.1328732,-1.0885066,0.03800904,0.060448848,0.044366598,0.022439808
10.292455,0.27862424,8.922005,-1.1149876,-1.1123806,0.053063653,0.079014726,0.002606988,0.025951073
10.214468,0.55183953,7.8806877,-1.1126492,-1.0938945,0.07188295,0.12082219,0.01875472,0.048939243
10.844602,1.5665098,14.070177,-1.1127771,-1.1858184,0.08342396,0.28998157,-0.07304132,0.20655762
10.845189,1.7704252,14.679003,-1.0921425,-1.1274225,0.16279991,0.6039168,-0.03527999,0.44111693
10.462375,0.8723301,5.1788807,-0.9875228,-1.0614054,1.049752,1.119375,-0.07388264,0.06962299
10.040101,0.58227605,4.171467,-1.0284812,-0.9796438,1.1007984,1.0872624,0.048837423,-0.013535976
9.885889,0.77152544,2.6432037,-1.0423329,-0.95600617,1.1050155,1.0060538,0.08632672,-0.09896171
10.148369,0.858461,5.299473,-0.95124894,-0.99356115,1.0158659,1.0466232,-0.042312205,0.030757308
10.204077,0.858461,5.299473,-0.9845015,-0.88541394,1.0108081,1.0170637,0.09908754,0.0062556267
12.823341,1.7650195,16.139412,-1.064654,-1.0018394,1.311172,1.1845796,0.06281459,-0.1265924
9.3360405,1.7650195,4.4508457,-0.741967,-0.98544043,1.3823894,1.093231,-0.24347341,-0.28915846
13.88648,1.1942552,12.295914,-0.99405146,-1.0124338,1.1059172,1.090511,-0.01838231,-0.015406251
14.058063,1.7180606,13.379049,-0.9851252,-1.4155651,1.1001964,1.2170339,-0.43043995,0.1168375
14.058063,1.7363143,13.379049,-1.1600645,-1.8047758,1.1909325,1.1857494,-0.6447114,-0.0051831007
10.50241,1.8486559,5.955982,-0.8190748,-0.9463884,1.0526807,1.0662233,-0.12731361,0.013542533
9.795932,0.9573582,5.7567596,-0.85655004,-0.83149767,1.0026813,0.9932429,0.025052369,-0.009438336
12.413441,1.4848082,8.591986,-0.98435545,-0.68382853,1.0415776,1.0459865,0.30052692,0.0044089556
12.548376,1.4848082,10.687685,-0.78543925,-0.69789314,0.9527254,1.0681117,0.08754611,0.11538625
12.548376,1.2977257,10.687685,-0.7493284,-0.7840048,0.95864785,0.90820205,-0.034676433,-0.050445795
9.836669,0.66710514,2.1779537,-1.0568333,-1.0561744,1.0318992,1.0370947,0.00065886974,0.0051954985
9.790668,0.053261932,1.6353607,-1.0504893,-1.068115,1.0414768,1.0254382,-0.01762569,-0.016038656
9.84685,0.08515774,2.4458408,-1.0648253,-1.0465074,1.0309972,1.0439073,0.018317938,0.012910128
9.84685,0.09407934,2.4458408,-1.0637039,-1.0513142,1.0274838,1.0540149,0.01238966,0.0265311
9.81963,0.09407934,2.1125793,-1.0457003,-1.0888376,1.0485566,1.0327346,-0.043137312,-0.015821934
9.965405,0.7000569,3.8345337,-0.52532315,-0.63173306,1.1270229,1.1613964,-0.10640991,0.03437352
10.042281,0.47829923,3.8437843,-0.6134816,-0.6569363,1.1519477,1.1598846,-0.043454707,0.007936835
10.1847,0.47829923,3.0247211,-0.64559793,-0.616574,1.1770698,1.184052,0.029023945,0.0069822073
10.654759,0.3650379,4.8139095,-0.62846386,-0.5259249,1.1674829,1.160219,0.10253894,-0.007263899
10.654759,1.0739125,4.8139095,-0.5866443,-0.33522588,1.1925222,1.1731224,0.2514184,-0.019399762
9.831501,0.65560555,1.8079758,-0.4935797,-0.51371247,1.1590431,1.1547298,-0.02013278,-0.0043132305
9.908065,0.041610755,2.0814419,-0.49567524,-0.4842643,1.153359,1.1634742,0.011410922,0.010115147
9.908065,0.06372944,2.0814419,-0.5092756,-0.51643646,1.1596209,1.1781882,-0.0071608424,0.018567324
10.291186,0.32255122,4.152775,-0.50923437,-0.52337223,1.1647422,1.2342342,-0.014137864,0.06949198
10.291186,1.0795857,4.152775,-0.49132428,-0.3409099,1.1968868,1.3118968,0.15041438,0.11501002
9.910019,2.0272615,1.9677639,-0.59525096,-0.5342005,1.1477913,1.1640543,0.061050475,0.016263008
9.939966,0.26726037,1.7443657,-0.6240856,-0.46934837,1.1554425,1.1881413,0.15473723,0.03269887
9.939966,0.26726037,1.7940044,-0.50647366,-0.5287468,1.1707199,1.2048265,-0.022273123,0.034106612
9.848176,0.73184615,4.3059826,-0.516878,-0.6353485,1.1903929,1.2498473,-0.11847049,0.05945444
9.52262,1.4128737,5.384779,-0.5368968,-0.870392,1.2264819,1.4579301,-0.3334952,0.23144817
14.649613,3.249884,11.214995,0.7839991,-1.2008398,1.1186152,0.8214482,-1.9848388,-0.29716694
18.194162,4.3981414,24.202728,-0.29214576,-0.7760905,1.2466675,1.0624211,-0.48394474,-0.18424642
23.202707,6.116774,24.202728,-1.1456985,0.15601768,0.769912,1.1174477,1.3017162,0.34753573
23.202707,6.116774,24.290037,-0.45622867,-1.0033188,1.2078769,0.8077221,-0.5470901,-0.40015483
18.014172,5.302878,24.290037,-0.31909624,-1.9060173,0.9495595,1.1144526,-1.5869211,0.16489309
10.052731,0.82334393,1.9910336,0.4907841,0.48252782,-0.7636151,-0.7588672,-0.008256286,0.0047478676
10.047588,0.018316457,2.0530224,0.49405962,0.4930845,-0.7611908,-0.7598602,-0.000975132,0.0013305545
10.047588,0.015707033,2.0530224,0.48831734,0.49541053,-0.7628554,-0.7628921,0.007093191,-3.671646e-05
10.065821,0.014661116,1.9947052,0.48829874,0.48809814,-0.75777334,-0.76103,-0.00020059943,-0.0032566786
10.065821,0.014661116,2.446413,0.49058875,0.49815148,-0.76302487,-0.75997394,0.0075627267,0.0030509233
10.059681,0.68214476,2.3871422,0.51375055,0.4963069,-0.7605422,-0.7684423,-0.017443657,-0.007900059
10.251774,0.089059435,4.1636944,0.50371,0.5043972,-0.7619697,-0.74804986,0.00068724155,0.01391983
10.251774,0.089059435,4.1636944,0.47426492,0.5056767,-0.7644354,-0.7666576,0.031411767,-0.0022221804
10.07776,0.09474649,2.874899,0.52317226,0.5432605,-0.75155705,-0.758947,0.020088255,-0.0073899627
10.071386,0.10483876,2.1162033,0.5124241,0.51815575,-0.76376987,-0.7611576,0.0057316422,0.0026122928
10.764817,1.2245815,4.8835278,0.4861837,0.5327419,-0.78938913,-0.6717299,0.0465582,0.11765921
10.842259,3.6526272,5.3094387,0.54107094,0.19822633,-0.76904565,-0.90677434,-0.3428446,-0.13772869
10.842259,4.3963494,12.330675,0.5075392,-0.63398963,-0.7523837,-0.7098652,-1.1415288,0.042518497
12.147347,4.3963494,15.626907,0.23596886,-1.3075159,-1.0422951,-0.3573136,-1.5434847,0.68498147
15.507761,4.078527,56.862545,-0.9755066,-1.1949985,-0.5865074,-0.17196172,-0.2194919,0.41454566
9.863634,0.7103257,1.6536236,-1.2359649,-1.2397127,-0.10519062,-0.10627111,-0.0037478209,-0.0010804906
9.890985,0.05372845,2.2078514,-1.2335918,-1.2408845,-0.108025834,-0.10844046,-0.0072927475,-0.0004146248
9.890985,0.08825841,2.9512882,-1.2406603,-1.2483076,-0.106557764,-0.109761454,-0.007647276,-0.00320369
9.893863,0.1197234,2.9512882,-1.2440872,-1.2671849,-0.11054325,-0.106185034,-0.023097634,0.004358217
9.893863,0.19395526,3.8606644,-1.2563951,-1.2862171,-0.108135,-0.1010509,-0.029821992,0.0070841014
10.341545,0.7747785,3.2268047,-0.4512678,-0.38955384,1.155205,1.079176,0.061713964,-0.07602906
10.341545,0.6922739,3.2268047,-0.42721304,-0.62925744,1.0958984,0.9531897,-0.2020444,-0.14270872
10.952025,1.0382559,7.4121475,-0.4251992,-0.73438513,1.1077864,0.972215,-0.30918592,-0.13557142
10.952025,1.0450724,7.4121475,-0.7093618,-0.7110883,0.9046152,1.0852015,-0.0017265081,0.18058628
12.276728,1.0450724,12.895823,-0.7936644,-0.37411666,0.98740005,1.102685,0.41954774,0.11528492
11.203518,2.0380285,9.7055435,-0.7333144,-0.99132615,1.0925119,0.6000059,-0.25801176,-0.49250597
16.635363,2.6735408,25.423098,-0.96416473,-1.2707326,0.86505127,0.3886204,-0.3065679,-0.47643086
16.635363,2.6735408,36.256744,-1.2057192,-0.33013046,0.4212206,0.58244735,0.8755888,0.16122675
43.62576,3.3955295,204.9118,-1.2729483,-0.9590332,0.35865146,-0.1641216,0.31391507,-0.522773
43.62576,3.3955295,204.9118,-0.98835623,0.41001266,0.74850184,-1.2249634,1.3983688,-1.9734652
19.576307,1.2441057,87.25567,-0.44838768,-0.7297676,1.1057112,1.1956751,-0.28137994,0.08996391
26.811619,3.4557908,87.4816,-0.47418404,0.53820497,1.0467117,-0.50361216,1.012389,-1.5503238
37.288353,3.4557908,204.82265,-0.45403838,-1.0650252,1.3263644,1.3800383,-0.6109868,0.053673863
37.288353,2.101961,204.82265,0.094950825,0.33102286,-0.8779933,-0.93005115,0.23607203,-0.052057862
37.767857,2.9560428,233.20905,-0.11042887,-0.6055523,1.0811325,1.3893936,-0.49512345,0.30826104
10.321301,0.81557876,8.753109,-0.7395956,-0.6656265,0.22351527,0.26091492,0.073969066,0.03739965
10.507138,0.8146841,14.352226,-0.6130165,-0.7059691,0.310852,0.22854249,-0.09295261,-0.0823095
11.457058,0.95743155,20.946836,-0.7006776,-0.7541471,0.27519983,0.16032737,-0.05346954,-0.114872456
12.527033,1.0212827,51.222755,-0.78294885,-0.61197174,0.19132215,-0.17048739,0.17097712,-0.36180955
12.527033,1.0212827,51.222755,-0.5934526,-0.70639634,0.1490422,0.122414425,-0.11294377,-0.026627779
11.213193,1.7970247,8.725786,-0.15483412,-0.33926302,1.0636469,1.0960667,-0.1844289,0.0324198
11.213193,1.7970247,8.443451,-0.28631827,-0.47182888,1.0270703,1.0703633,-0.1855106,0.043293
10.722153,1.0365939,3.6896706,-0.36808425,-0.3802034,1.1342533,1.1512418,-0.012119144,0.016988516
10.348522,1.1965929,3.6750793,-0.3739185,-0.42954025,1.1063414,1.0992515,-0.055621743,-0.0070898533
11.341428,1.1965929,9.098864,-0.435618,-0.49206597,1.1238906,1.2197678,-0.056447953,0.09587717
12.761267,1.1965766,13.925028,-0.33098647,-0.6841913,1.0304826,1.1528594,-0.35320482,0.1223768
12.761267,1.2196352,13.925028,-0.6104752,-0.7364603,1.0748951,1.1741346,-0.12598515,0.09923947
13.8322115,1.2196352,11.636019,-0.7527138,-0.54326284,1.1175718,1.2613008,0.20945096,0.14372897
15.907137,1.3910838,22.902203,-0.7206644,0.15383747,1.2004104,1.1261051,0.8745018,-0.074305296
15.907137,3.171567,22.902203,-0.39824927,-0.55063695,1.2367634,1.057301,-0.15238768,-0.17946231
11.387776,1.4585288,11.879349,-0.12860385,-0.2873364,1.0300953,1.0366938,-0.15873256,0.0065984726
10.247891,1.1653389,3.9237022,-0.2319552,-0.27783275,0.9858619,1.081776,-0.045877546,0.095914125
10.279808,0.79497606,3.9237022,-0.21050307,-0.31268454,1.0451959,1.0904888,-0.102181464,0.045292854
10.629376,1.0338974,12.948513,-0.27998534,-0.47457725,1.0649226,1.1133444,-0.19459191,0.04842186
12.148134,1.0338974,12.948513,-0.35667813,-0.54059523,1.0435569,1.0953074,-0.1839171,0.05175042
9.84363,0.73807937,1.9042969,-0.47631702,-0.47461206,1.1532278,1.1423863,0.0017049611,-0.010841489
9.886807,0.26217723,2.095604,-0.46045828,-0.4794632,1.153587,1.1313175,-0.019004911,-0.022269487
9.930623,0.26217723,2.239132,-0.4832472,-0.4935255,1.1422429,1.144702,-0.010278314,0.0024590492
9.930623,0.17918254,2.5098324,-0.47798747,-0.46114165,1.131459,1.1662431,0.016845822,0.03478408
9.855952,0.17364812,2.5679111,-0.48988423,-0.45451728,1.1543225,1.1703898,0.035366952,0.016067266
13.677964,8.621497,245.8646,-0.7613369,0.5731844,1.2603863,0.050190657,1.3345213,-1.2101957
20.436768,9.255283,292.7073,-0.8273107,-2.9351764,1.167411,-0.060403734,-2.1078658,-1.2278147
34.66461,2.1393733,552.8535,1.3972746,0.9916278,-0.35315853,0.49123034,-0.4056468,0.84438884
18.850924,5.66607,179.05083,-0.85479724,0.19676188,1.2049224,1.3255403,1.0515591,0.12061787
13.916308,8.882012,480.0622,-1.063376,-3.120373,1.0095623,-0.24047399,-2.056997,-1.2500362
41.71643,4.5968885,321.67072,-0.22056344,-0.9058873,1.1271578,1.3900034,-0.68532383,0.26284564
33.657383,13.907696,190.59515,-0.81486356,1.3548346,-0.6283077,0.84064436,2.1696982,1.4689521
77.19435,18.679493,1556.7551,-0.5003404,-1.895853,-0.22200537,-0.43483916,-1.3955126,-0.21283379
55.216522,6.203845,737.6177,-0.26510474,-1.0999674,1.0209404,1.0091206,-0.8348626,-0.0118198395
24.533667,5.9047923,254.60826,-1.0472907,-2.3583183,-0.23982279,-0.15987852,-1.3110276,0.07994427
83.10318,20.241022,1429.7596,0.14258644,-0.6778851,0.46263504,0.0834203,-0.8204715,-0.37921473
26.604473,7.995862,134.35316,-0.3448084,0.33916956,-1.0126927,-0.767213,0.68397796,0.2454797
33.346634,4.5792303,326.07758,0.93464917,-0.8579208,0.8767749,0.6092418,-1.79257,-0.26753312
31.26628,3.0992634,703.0158,-0.8879818,-0.15416929,-0.233664,0.35733742,0.73381245,0.5910014
12.256839,3.6420825,91.99095,-1.4667332,-0.4539507,0.67219955,0.7913535,1.0127826,0.11915398
52.64259,6.911496,616.91534,0.26266804,-0.6510913,1.0018725,0.9856801,-0.91375935,-0.016192436
81.47098,6.851819,861.9705,0.55125797,-1.0259405,0.97228634,0.71373165,-1.5771985,-0.2585547
34.13129,8.409219,270.6605,-1.2224739,-2.6579547,0.11810346,-0.17713983,-1.4354808,-0.2952433
93.407196,5.7382317,1673.5055,-0.73442376,-0.96256906,1.038313,0.7174971,-0.2281453,-0.32081592
18.692924,5.350055,68.43395,-1.3299156,0.4350664,-0.052720837,-1.1944121,1.764982,-1.1416913
113.83285,13.010481,2304.736,1.8418639,-0.33326006,0.23724537,-0.34542406,-2.175124,-0.58266944
45.827045,5.0179896,563.42957,-0.7922512,0.7968078,0.56986827,1.3571858,1.5890591,0.7873176
83.781654,23.803509,1101.1617,-0.6261588,0.77442443,1.2949747,-0.10466735,1.4005833,-1.399642
91.76092,16.785322,2094.0916,0.7846002,-1.2772292,1.228123,0.15805984,-2.0618293,-1.0700631
97.90777,13.991806,1142.2825,-0.4680434,2.8041968,0.8177253,0.27634484,3.2722402,-0.54138047
34.93844,6.456479,642.39465,1.1036325,0.34686604,0.37166935,0.59040517,-0.75676644,0.21873581
83.52421,7.25003,2272.3374,-0.7100419,-0.9652567,0.15787844,1.1621263,-0.2552148,1.0042479
41.817566,8.598701,433.64127,-0.06771143,2.2380023,-0.31150818,-0.21833575,2.3057137,0.09317243
86.23752,12.522202,1487.5792,-0.63878506,-0.7764862,-0.32925045,-0.17037222,-0.13770115,0.15887824
28.343874,7.258109,212.05855,-1.1147404,-0.820113,1.1407483,1.3141857,0.29462737,0.17343748
26.557533,7.9501166,240.60368,-0.92969054,0.28393131,-0.59446245,0.7280855,1.2136219,1.3225479
73.330345,14.008093,1649.6691,0.23914108,0.8701895,1.0362718,0.25408906,0.63104844,-0.78218275
76.22238,19.769209,1607.4802,-1.3729603,-0.651106,-0.6834788,0.20892254,0.7218543,0.89240134
23.43847,8.357192,185.55809,-0.7042815,0.945539,0.48102555,0.26050943,1.6498206,-0.22051612
10.959925,0.9694058,17.514515,-1.5807325,-1.6003065,1.3262615,1.3151371,-0.019574046,-0.0111243725
46.361828,7.178671,536.2225,-0.995601,2.9153988,-0.03928223,-0.23298228,3.9109998,-0.19370005
99.51389,9.650754,1874.9498,0.0050430177,-0.67302674,-0.15725112,0.22601418,-0.6780698,0.38326532
15.975587,1.5915008,197.73898,-0.31709185,2.916927,1.0721203,1.0651941,3.234019,-0.006926179
23.738684,7.091722,188.65176,1.5659503,-0.085193254,0.43814096,0.52785075,-1.6511436,0.08970979
13.736528,1.9868101,66.001465,0.121903315,-0.014407495,0.07053153,-0.021428969,-0.13631082,-0.091960505
49.281563,10.681046,750.07764,-0.6457173,0.13958377,0.61219,0.4771486,0.7853011,-0.13504142
16.321646,4.043192,195.57228,0.9903388,1.1524684,0.64832175,0.5269453,0.16212964,-0.121376455
46.972836,4.84044,777.8759,-0.2920277,-0.7614486,0.73405683,1.1073974,-0.4694209,0.3733406
17.66868,3.132895,103.326324,0.36365336,-0.19170521,-0.8250167,0.1222855,-0.5553586,0.94730216
92.92725,11.930908,1447.698,-0.32112038,-0.33818117,-0.040922835,0.89053285,-0.017060786,0.9314557
47.692608,5.627873,651.29645,-1.1394227,-0.6627606,0.8213938,1.0691135,0.47666204,0.2477197
41.05942,11.192765,248.43236,-0.12592271,1.0771191,0.12604943,-0.023541208,1.2030418,-0.14959064
104.18565,17.971525,1911.7871,-1.5673016,0.85061866,0.24566384,-0.2016035,2.4179204,-0.44726735
71.990204,9.4846115,1419.4594,-1.3341136,-1.8524954,-0.4560801,-0.39456588,-0.51838183,0.06151423
37.979336,7.965112,485.14807,-1.1223991,2.4155593,-0.18118396,-0.26879165,3.5379584,-0.08760768
63.7229,6.8839326,1602.203,-0.86490697,-1.165549,1.059952,0.93408024,-0.30064207,-0.12587178
28.36643,4.635571,201.73102,-0.80372065,1.3270926,-0.26030844,0.14424329,2.1308134,0.40455174
103.31296,13.922742,2256.0518,-0.79214823,-0.47138882,-0.36277547,0.7996579,0.32075942,1.1624334
95.545494,9.451623,1701.8331,-1.0416646,-0.7218305,0.48479992,-0.0421324,0.3198341,-0.5269323
32.51491,8.0215645,203.92761,-1.6123898,1.5705729,1.1577117,-0.0938856,3.1829627,-1.2515974
82.51027,14.17115,1541.8182,1.1733887,-1.8753608,0.87190264,-0.693349,-3.0487494,-1.5652516
77.72275,8.056382,2146.0142,-1.0211089,-0.87579477,-0.25919753,0.14437751,0.1453141,0.40357506
21.685596,6.075429,174.47014,-2.469359,-0.9382866,-0.21246772,-0.5843418,1.5310724,-0.3718741
92.70764,6.641099,2572.4216,-1.0659807,-0.6013252,-0.22282295,0.8870522,0.46465546,1.1098751
20.939186,3.7921162,161.16887,-0.53283954,-0.53999877,0.94785196,0.39724228,-0.007159233,-0.5506097
92.47329,12.564659,2354.0203,-0.798023,-0.5321207,0.102453984,0.050173014,0.26590228,-0.05228097
45.419033,7.769871,900.2161,0.34300798,-0.64854926,0.46589947,0.9333534,-0.99155724,0.46745396
89.68263,8.463064,1798.8107,-0.38751635,-0.2442331,0.64074373,0.5946089,0.14328325,-0.04613483
76.6759,11.11215,1427.1008,-0.23610261,-2.4680192,-0.12944642,-0.4434654,-2.2319167,-0.314019
104.19114,13.9464445,2580.9858,0.3952542,-1.2562354,0.13793585,0.63489634,-1.6514895,0.4969605
17.024105,3.2945623,285.06805,-2.0899408,2.1792598,-0.5006114,0.34440902,4.2692003,0.8450204
110.30731,8.569958,2431.7202,-0.10033785,-0.36369935,0.35219124,1.0881183,-0.2633615,0.7359271
24.046104,8.578429,131.80037,1.5664256,1.4157647,-0.7286823,-0.6972512,-0.15066087,0.03143108
78.81639,15.604741,2199.9807,0.31765085,-1.2283055,-0.38643304,-0.07110974,-1.5459564,0.3153233
61.64027,5.3659163,973.176,-0.15124908,-0.4021327,0.67436945,1.2799807,-0.2508836,0.6056112
