model,feature,importance,permutation_importance_mean,permutation_importance_std,threshold_tuned_on_val,test_auroc,test_f1,bits_test_auroc,bits_test_f1,weda_test_auroc,weda_test_f1
hist_gradient_boosting,ax_mean,,-0.00010570596483652217,0.00010184939388727644,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,jerk_max,,-0.00010570596483655548,0.0001583643805607491,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,ay_mean,,-0.00012080681695608719,0.00035581135014590965,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,jerk_std,,-0.00012943587531007993,0.0002367100286803198,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,jerk_mean,,-0.000131593139898567,0.0004059385027126329,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,post_acc_mag_std,,-0.00013375040448709852,0.0003922189425904901,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,ay_range,,-0.0001380649336641171,0.00044631922294208345,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gx_mean,,-0.00016610937331464903,0.0009371595370357307,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,pre_impact_energy,,-0.0001704239024915788,6.715298205701572e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,ay_std,,-0.0001725811670801436,0.0002525013463643744,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,pre_post_energy_ratio,,-0.0002372991047351336,0.00030977598391263836,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,acc_mag_mean,,-0.0002459281630891819,0.0001096603604973391,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gx_max,,-0.00026534354438573216,0.00019631107755362865,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
