comparison,feature,n_pos,n_neg,median_pos,median_neg,iqr_pos,iqr_neg,cohens_d,cliffs_delta,ks_statistic,mannwhitney_p,auroc,abs_auc,average_precision
bits_fall_vs_nonfall,roll_mean,48,480,-0.4585123360157013,-0.9165492057800293,0.7880317848175764,0.5784028470516205,0.5002319594195584,0.34453125,0.3875,8.224986083044346e-05,0.672265625,0.672265625,0.16145260419868623
bits_fall_vs_nonfall,pitch_max,48,480,1.351105511188507,1.2312588095664978,0.3960054814815521,1.1705716103315353,0.4336826684933389,0.3042534722222222,0.3,0.0005063458949654037,0.6521267361111112,0.6521267361111112,0.14998720979353936
bits_fall_vs_nonfall,gz_mean,48,480,-0.2108926698565483,0.00046425800246652216,0.8732941672205925,0.10610607778653502,-0.4453588271409622,-0.17135416666666667,0.4041666666666667,0.050205684899236644,0.41432291666666665,0.5856770833333333,0.1151153000556456
bits_fall_vs_nonfall,jerk_mean,48,480,0.6182348430156708,0.0010145902633666992,2.617067515850067,0.1774856559932232,0.040744200263363194,0.16397569444444443,0.3958333333333333,0.06094889228568242,0.5819878472222223,0.5819878472222223,0.18075469155366752
bits_fall_vs_nonfall,ax_mean,48,480,-5.386288166046143,-8.985592365264893,8.787318855524063,8.920864716172218,0.3040943248198631,0.16024305555555557,0.275,0.06707080472264335,0.5801215277777777,0.5801215277777777,0.171683371605255
bits_fall_vs_nonfall,impact_index,48,480,25.0,29.0,0.0,24.0,-0.1262326986232989,-0.11909722222222222,0.5208333333333334,0.17315860511305048,0.4404513888888889,0.5595486111111111,0.14020300088261253
bits_fall_vs_nonfall,roll_final_initial,48,480,-0.12844568490982056,0.0004528164863586426,1.7410730123519897,0.13484560512006283,0.033850326260671235,-0.10173611111111111,0.3375,0.2450640675745912,0.44913194444444443,0.5508680555555556,0.18484930435588642
bits_fall_vs_nonfall,ay_mean,48,480,-2.992943525314331,-3.0337024927139282,3.3402943313121796,3.349085569381714,0.20204196171820904,0.09557291666666666,0.19166666666666668,0.2748453045832633,0.5477864583333334,0.5477864583333334,0.1191098148796689
bits_fall_vs_nonfall,gx_mean,48,480,-0.08648629486560822,-0.005060407333076,1.0744667500257492,0.10487457877025008,-0.47968057938159825,-0.08689236111111111,0.3375,0.3208331685683701,0.4565538194444444,0.5434461805555556,0.20474963059877138
bits_fall_vs_nonfall,az_mean,48,480,3.0882710218429565,1.9742156863212585,3.9536238461732864,2.7377959489822388,-0.17003108021103122,0.08671875,0.2604166666666667,0.32180149922388,0.5433593750000001,0.5433593750000001,0.1028314319078227
bits_fall_vs_nonfall,tilt_delta_final,48,480,0.10395348072052002,0.00022724270820617676,2.626708149909973,0.2619318664073944,0.11272836890032652,0.06727430555555555,0.28958333333333336,0.44219113657393905,0.5336371527777778,0.5336371527777778,0.23031017682554736
bits_fall_vs_nonfall,gyro_peak_index,48,480,25.0,25.0,5.5,32.0,0.11423529099741445,0.053515625,0.29583333333333334,0.5406804290934009,0.5267578125000001,0.5267578125000001,0.08963339733247912
bits_fall_vs_nonfall,pitch_final_initial,48,480,0.02757081389427185,0.0012153685092926025,0.7161866500973701,0.08282262086868286,0.0751097461998625,0.04227430555555556,0.34375,0.6292873765344149,0.5211371527777777,0.5211371527777777,0.2045560153674495
bits_fall_vs_nonfall,pre_post_energy_ratio,48,480,1.1434778481962509,1.2819782681226428,1.029795277584863,3.4359552364690007,-0.3786008872427486,-0.035069444444444445,0.27708333333333335,0.6888815996955078,0.4824652777777778,0.5175347222222222,0.08100288454765014
bits_fall_vs_nonfall,gy_mean,48,480,0.029768677428364754,0.0005302310455590487,1.1561601608991623,0.06416406529024243,-0.053016044855205266,0.017100694444444446,0.3625,0.8454106939514561,0.5085503472222224,0.5085503472222224,0.3101418703615722
bits_fall_vs_weda_fall,pitch_final_initial,48,25,0.02757081389427185,-1.1326942443847656,0.7161866500973701,0.6430007219314575,1.5461719971411283,0.7416666666666667,0.7533333333333333,2.3761736236435418e-07,0.8708333333333332,0.8708333333333332,0.9412052866922025
bits_fall_vs_weda_fall,gy_min,48,25,-2.9800450801849365,-6.523077011108398,2.653232455253601,3.0596251487731934,1.4042816491741519,0.705,0.6333333333333333,9.039946866574726e-07,0.8525000000000001,0.8525000000000001,0.9233470448819132
bits_fall_vs_weda_fall,post_gyro_mag_std,48,25,1.4526857137680054,2.4531829357147217,1.0554464757442474,0.9549839496612549,-1.3032575086326872,-0.6566666666666666,0.5741666666666667,4.777130577201067e-06,0.17166666666666666,0.8283333333333334,0.49684547096708576
bits_fall_vs_weda_fall,gy_range,48,25,6.216165065765381,10.397313117980957,5.391679406166077,7.032695770263672,-1.2514819755387074,-0.62,0.5033333333333333,1.5702222971017544e-05,0.19,0.81,0.5007740554423579
bits_fall_vs_weda_fall,pre_impact_energy,48,25,242.908828125,118.85255859375,189.237392578125,70.260390625,0.867855476239766,0.6116666666666667,0.5258333333333334,2.0399202413095215e-05,0.8058333333333333,0.8058333333333333,0.9037603124031973
bits_fall_vs_weda_fall,pre_post_energy_ratio,48,25,1.1434778481962509,0.6563044698504499,1.029795277584863,0.5597891078922631,0.774040230584023,0.5316666666666666,0.43333333333333335,0.00021349605597844421,0.7658333333333334,0.7658333333333334,0.867845223509632
bits_fall_vs_weda_fall,gyro_mag_range,48,25,7.918069362640381,10.61153507232666,3.998321771621704,5.490708351135254,-1.0156467703442325,-0.5233333333333333,0.465,0.00026805437805734643,0.2383333333333333,0.7616666666666667,0.5176334252841945
bits_fall_vs_weda_fall,tilt_delta_mean,48,25,0.21186476945877075,-0.13782137632369995,0.5421248651109636,0.4393339343369007,0.8614487404946337,0.5216666666666666,0.5325,0.00028042894670206314,0.7608333333333334,0.7608333333333334,0.8190517304764637
bits_fall_vs_weda_fall,gyro_mag_max,48,25,8.456683158874512,10.777684211730957,5.346273899078369,5.385956764221191,-0.924800439034745,-0.4716666666666667,0.44416666666666665,0.001023464495982953,0.26416666666666666,0.7358333333333333,0.5296264960442729
bits_fall_vs_weda_fall,pitch_std,48,25,0.428140789270401,0.5777478218078613,0.24758540093898773,0.1514323353767395,-0.8104282520541924,-0.4683333333333333,0.5241666666666667,0.0011111942671148925,0.26583333333333337,0.7341666666666666,0.5528972922281611
bits_fall_vs_weda_fall,gy_std,48,25,1.4518319964408875,2.1730849742889404,0.9992063641548157,0.8878438472747803,-0.7921905036501931,-0.465,0.4266666666666667,0.0012058331772457085,0.2675,0.7324999999999999,0.5448415102996443
bits_fall_vs_weda_fall,gyro_mag_std,48,25,1.7483208179473877,2.43583345413208,1.2637959718704224,0.6849348545074463,-0.782074297206898,-0.4633333333333333,0.4841666666666667,0.0012558952077876887,0.2683333333333333,0.7316666666666667,0.5931328848021528
bits_fall_vs_weda_fall,acc_mag_mean,48,25,13.710344791412354,12.033856391906738,3.9219212532043457,1.6187801361083984,0.775842019963211,0.455,0.5033333333333333,0.0015362453743096144,0.7275,0.7275,0.8801684375332239
bits_fall_vs_weda_fall,tilt_delta_std,48,25,4.949512243270874,6.304437160491943,1.9282130002975464,2.034142017364502,-0.8331098636036472,-0.43833333333333335,0.43,0.0022770065631926815,0.2808333333333333,0.7191666666666667,0.5510031257456018
bits_fall_vs_weda_fall,gy_mean,48,25,0.029768677428364754,-0.5173450112342834,1.1561601608991623,0.46162593364715576,0.6496692548211923,0.41333333333333333,0.44083333333333335,0.0040131142611244605,0.7066666666666668,0.7066666666666668,0.8662806983099148
bits_fall_vs_weda_fall,gz_max,48,25,2.5281269550323486,3.518749952316284,2.7627603113651276,3.5301241874694824,-0.6711448960007913,-0.39166666666666666,0.3641666666666667,0.006410561382966102,0.3041666666666667,0.6958333333333333,0.554004487815239
bits_fall_vs_weda_fall,ax_std,48,25,9.356376647949219,6.88814115524292,6.035482287406921,2.2212023735046387,0.659389606985325,0.38666666666666666,0.5416666666666666,0.0071209834371388425,0.6933333333333334,0.6933333333333334,0.8685377659572497
bits_fall_vs_weda_fall,acc_mag_std,48,25,11.41091251373291,6.6695098876953125,8.957568883895874,2.1281371116638184,0.7994466997188883,0.375,0.5625,0.00906058994484855,0.6875,0.6875,0.8686153166055942
bits_fall_vs_weda_fall,acc_mag_p95,48,25,33.24748916625975,23.850552845001204,21.740918636322018,7.9743741035461255,0.736084967381331,0.37166666666666665,0.4583333333333333,0.00969533677292526,0.6858333333333333,0.6858333333333333,0.8580986936779765
bits_fall_vs_weda_fall,tilt_delta_p95,48,25,7.616229331493376,10.05549869537353,4.082263022661211,2.653739380836493,-0.576318820639601,-0.3566666666666667,0.39916666666666667,0.013068867977898581,0.3216666666666667,0.6783333333333332,0.5824910542635314
bits_fall_vs_weda_fall,acc_mag_max,48,25,62.96669387817383,39.296566009521484,51.94188165664673,8.738765716552734,0.8154442201722608,0.35333333333333333,0.5625,0.013946533600804726,0.6766666666666667,0.6766666666666667,0.8651616033995038
bits_fall_vs_weda_fall,gy_max,48,25,3.217793583869934,4.085714340209961,3.254445791244507,2.2400002479553223,-0.5435970258513197,-0.34,0.335,0.017998963522217783,0.33,0.6699999999999999,0.5770607748940276
bits_fall_vs_weda_fall,gyro_peak_distance_from_center,48,25,3.0,1.0,8.25,5.0,0.3833846503208411,0.34,0.27666666666666667,0.017010741464516657,0.6699999999999999,0.6699999999999999,0.7616264076880785
bits_fall_vs_weda_fall,acc_mag_range,48,25,57.525381088256836,36.71858596801758,51.15509271621704,8.514654159545898,0.7277962371534015,0.3233333333333333,0.5416666666666666,0.024487579232748257,0.6616666666666666,0.6616666666666666,0.8591415952996737
bits_fall_vs_weda_fall,tilt_delta_max,48,25,12.350072860717773,16.117477416992188,7.700712203979492,6.513589859008789,-0.5679070652406327,-0.30666666666666664,0.2841666666666667,0.032912901268768904,0.3466666666666666,0.6533333333333333,0.5865392526113992
bits_fall_vs_weda_fall,gx_max,48,25,3.5106425285339355,5.073684215545654,3.928107738494873,2.3019537925720215,-0.4259241741365977,-0.29833333333333334,0.4375,0.03798464862953199,0.35083333333333333,0.6491666666666667,0.6123775266343419
bits_fall_vs_weda_fall,ay_min,48,25,-28.199625968933105,-16.138822555541992,30.98276448249817,10.066783905029297,-0.6976217163103567,-0.2916666666666667,0.36083333333333334,0.042507072054564374,0.35416666666666663,0.6458333333333334,0.6708649396577794
bits_fall_vs_weda_fall,ax_range,48,25,58.19394493103027,37.65262985229492,48.799697399139404,12.637855529785156,0.5873826420159532,0.2683333333333333,0.5208333333333334,0.062072907161429,0.6341666666666667,0.6341666666666667,0.8440273809114655
bits_fall_vs_weda_fall,gx_range,48,25,9.702250480651855,10.804157257080078,7.266730904579163,3.3628244400024414,-0.4341668028774602,-0.26666666666666666,0.2775,0.06371772625584152,0.3666666666666667,0.6333333333333333,0.6051030459131463
bits_fall_vs_weda_fall,jerk_std,48,25,152.41453552246094,94.32586669921875,132.88612747192383,30.29631805419922,0.5792354926041942,0.265,0.5016666666666667,0.06539838229468131,0.6325,0.6325,0.8445413415858364
bits_fall_vs_weda_fall,ay_range,48,25,46.43362617492676,32.002105712890625,45.26189994812012,16.09720802307129,0.5811382068168328,0.2633333333333333,0.4166666666666667,0.0671154240394114,0.6316666666666667,0.6316666666666667,0.8325939571582001
bits_fall_vs_weda_fall,gyro_peak_index,48,25,25.0,26.0,5.5,5.0,-0.2619015425463887,-0.25916666666666666,0.37833333333333335,0.07034447757146006,0.3704166666666666,0.6295833333333334,0.6291599081987832
bits_fall_vs_weda_fall,gz_range,48,25,6.685675621032715,8.635483741760254,4.653998970985413,5.4273176193237305,-0.43477288493824157,-0.25833333333333336,0.265,0.07249037912935236,0.37083333333333335,0.6291666666666667,0.5989210829769341
bits_fall_vs_weda_fall,jerk_max,48,25,449.8026885986328,315.3614501953125,443.8276596069336,126.81185913085938,0.5943711009495676,0.25166666666666665,0.4025,0.08019997223080468,0.6258333333333334,0.6258333333333334,0.8324666676037228
bits_fall_vs_weda_fall,gyro_mag_p95,48,25,6.241908347606659,7.4111542463302555,4.3564120620489115,2.147098803520203,-0.35401642686362444,-0.25,0.3975,0.0822280481202869,0.375,0.625,0.680641283249123
bits_fall_vs_weda_fall,ay_std,48,25,7.45245885848999,6.301863193511963,5.793363332748413,2.2072277069091797,0.4933100329579076,0.23,0.39916666666666667,0.10995286531347896,0.615,0.615,0.818380723251063
bits_fall_vs_weda_fall,pitch_range,48,25,1.9583553671836853,2.222620964050293,0.8055449426174164,0.6057276725769043,-0.46198575879886167,-0.23,0.295,0.10995286531347896,0.38500000000000006,0.615,0.6494132022718465
bits_fall_vs_weda_fall,jerk_mean,48,25,0.6182348430156708,0.889448881149292,2.617067515850067,2.1351471096277237,-0.45955356470423436,-0.22666666666666666,0.21416666666666667,0.11522055481325101,0.38666666666666666,0.6133333333333333,0.5898806616225953
bits_fall_vs_weda_fall,roll_final_initial,48,25,-0.12844568490982056,0.3710941672325134,1.7410730123519897,2.406111478805542,-0.33197999900366965,-0.19,0.23,0.18703184660321037,0.405,0.595,0.6070324559760902
bits_fall_vs_weda_fall,ax_min,48,25,-38.02878189086914,-22.799999237060547,55.809800148010254,11.43545913696289,-0.583975201212102,-0.17166666666666666,0.5,0.23344233150540894,0.4141666666666667,0.5858333333333333,0.7211567367146104
bits_fall_vs_weda_fall,ay_mean,48,25,-2.992943525314331,-2.3093698024749756,3.3402943313121796,4.206580081023276,-0.22285922133742528,-0.17166666666666666,0.19166666666666668,0.23344233150540894,0.4141666666666667,0.5858333333333333,0.6509492065077728
bits_fall_vs_weda_fall,pitch_max,48,25,1.351105511188507,1.3662222623825073,0.3960054814815521,0.29136133193969727,-0.48160323347738776,-0.16666666666666666,0.25,0.24740966103239737,0.41666666666666663,0.5833333333333334,0.6470880485766882
bits_fall_vs_weda_fall,pitch_mean,48,25,0.3725392669439316,0.5833345055580139,0.7634963651653379,0.22078701853752136,-0.45760364482054616,-0.16666666666666666,0.3383333333333333,0.24740966103239737,0.4166666666666667,0.5833333333333333,0.7094327677826936
bits_fall_vs_weda_fall,gz_mean,48,25,-0.2108926698565483,-0.01249680481851101,0.8732941672205925,0.8129230439662933,-0.3911151488818731,-0.145,0.22166666666666668,0.3146358999871053,0.4275,0.5725,0.6654870976246927
bits_fall_vs_weda_fall,az_mean,48,25,3.0882710218429565,3.639878511428833,3.9536238461732864,3.637651801109314,-0.2556263734668823,-0.13666666666666666,0.16583333333333333,0.3434256922190101,0.43166666666666664,0.5683333333333334,0.6409190123690659
bits_fall_vs_weda_fall,gx_std,48,25,2.004616916179657,2.176664113998413,1.6120235919952393,0.9694641828536987,-0.09716110550996647,-0.11166666666666666,0.2916666666666667,0.4394946854439099,0.4441666666666667,0.5558333333333333,0.698027869342738
bits_fall_vs_weda_fall,post_impact_energy,48,25,201.31038085937502,183.8772265625,150.8228369140625,60.76679687499998,0.3999750952718275,0.105,0.2791666666666667,0.46750305090903044,0.5525,0.5525,0.7778936560444655
bits_fall_vs_weda_fall,az_std,48,25,7.282185077667236,7.130583763122559,6.759835481643677,3.142922878265381,0.24763462618068463,0.10333333333333333,0.3125,0.47465663749436526,0.5516666666666667,0.5516666666666667,0.7820895014276482
bits_fall_vs_weda_fall,roll_range,48,25,5.5677244663238525,5.595306396484375,1.6922494173049927,1.2794408798217773,-0.24478892559189405,-0.10333333333333333,0.19,0.47465663749436526,0.4483333333333333,0.5516666666666667,0.6456183010483266
bits_fall_vs_weda_fall,az_max,48,25,17.83321189880371,23.943010330200195,28.66541814804077,21.56087017059326,0.11718653159106021,-0.10333333333333333,0.25166666666666665,0.47465663749436526,0.44833333333333336,0.5516666666666666,0.7216316182243853
bits_fall_vs_weda_fall,roll_std,48,25,1.252339243888855,1.3046464920043945,0.3569372296333313,0.6158620119094849,-0.2717466717541957,-0.10166666666666667,0.23,0.4818699232427507,0.44916666666666666,0.5508333333333333,0.6055190009103095
bits_fall_vs_weda_fall,gx_min,48,25,-5.4783618450164795,-5.715789794921875,4.381369709968567,3.861557722091675,0.24254205771336487,0.095,0.20833333333333334,0.5113100651239326,0.5475,0.5475,0.7495145992465165
bits_fall_vs_weda_fall,post_acc_mag_std,48,25,6.565067291259766,6.317349433898926,6.248358428478241,2.443528652191162,0.3068723859343909,0.09333333333333334,0.3541666666666667,0.5188141772246666,0.5466666666666666,0.5466666666666666,0.7855182691434508
bits_fall_vs_weda_fall,gz_std,48,25,1.3910349607467651,1.5276087522506714,0.9570702016353607,1.006510853767395,-0.056606714364841666,-0.08833333333333333,0.17833333333333334,0.5416630284574515,0.4558333333333333,0.5441666666666667,0.6666523575448849
bits_fall_vs_weda_fall,roll_mean,48,25,-0.4585123360157013,-0.33697158098220825,0.7880317848175764,0.7747950479388237,-0.10176602119056578,-0.08166666666666667,0.17,0.5728895385658159,0.45916666666666667,0.5408333333333333,0.6777014640638076
bits_fall_vs_weda_fall,roll_min,48,25,-2.938537120819092,-2.9200236797332764,0.9243887662887573,0.2479267120361328,0.47365126234842414,0.07666666666666666,0.2725,0.5968562602279028,0.5383333333333333,0.5383333333333333,0.7639925109230669
bits_fall_vs_weda_fall,ax_max,48,25,12.751997470855713,14.797894477844238,12.569559335708618,6.4034318923950195,0.061250094240690466,-0.07,0.20083333333333334,0.6295021469359605,0.46499999999999997,0.535,0.7148680114186347
bits_fall_vs_weda_fall,gz_min,48,25,-3.785531759262085,-3.882352828979492,3.135937809944153,3.2636361122131348,0.046623988746365544,0.06,0.1875,0.6798393940698031,0.53,0.53,0.7395042168139125
bits_fall_vs_weda_fall,jerk_p95,48,25,147.92907180786108,151.2115562438964,141.05719127655004,61.86073646545408,0.25804619014849844,0.06,0.25333333333333335,0.6798417265094617,0.53,0.53,0.762048946192535
bits_fall_vs_weda_fall,ax_mean,48,25,-5.386288166046143,-4.884392261505127,8.787318855524063,2.2502894401550293,0.08080688038201107,-0.055,0.4166666666666667,0.7055755884191,0.47250000000000003,0.5275,0.7473042931769519
bits_fall_vs_weda_fall,impact_index,48,25,25.0,25.0,0.0,0.0,0.2535973071680737,0.041666666666666664,0.041666666666666664,0.31382550708441137,0.5208333333333334,0.5208333333333334,0.6718036529680365
bits_fall_vs_weda_fall,impact_distance_from_center,48,25,0.0,0.0,0.0,0.0,0.25359730716807416,0.041666666666666664,0.041666666666666664,0.31382550708441137,0.5208333333333334,0.5208333333333334,0.6718036529680365
bits_fall_vs_weda_fall,gyro_mag_mean,48,25,2.8493824005126953,2.8807742595672607,2.1091987788677216,0.5327670574188232,0.14968564040736368,0.03333333333333333,0.335,0.8206703282963849,0.5166666666666666,0.5166666666666666,0.7755193757370119
bits_fall_vs_weda_fall,ay_max,48,25,14.75211238861084,12.574999809265137,15.958311915397644,15.625219821929932,0.16286282235529675,0.03166666666666667,0.16583333333333333,0.8297219961949378,0.5158333333333334,0.5158333333333334,0.7129207474281968
bits_fall_vs_weda_fall,az_min,48,25,-14.945565223693848,-15.666666030883789,17.88217329978943,11.98438835144043,-0.22406674447685782,-0.023333333333333334,0.17166666666666666,0.8752966175892558,0.4883333333333333,0.5116666666666667,0.7135942128638574
bits_fall_vs_weda_fall,tilt_delta_final,48,25,0.10395348072052002,-0.2973422408103943,2.626708149909973,3.7377357482910156,0.12438182583401448,0.023333333333333334,0.16583333333333333,0.8752966175892558,0.5116666666666667,0.5116666666666667,0.6751059044554925
bits_fall_vs_weda_fall,az_range,48,25,36.2374382019043,41.27373504638672,46.31787157058716,17.826335906982422,0.21701871292365388,0.021666666666666667,0.31416666666666665,0.8844664761846076,0.5108333333333333,0.5108333333333333,0.7667413027113194
bits_fall_vs_weda_fall,pitch_min,48,25,-1.019481360912323,-0.8886191844940186,0.6962679326534271,0.46151798963546753,0.1289934959429913,-0.015,0.14583333333333334,0.9212887371129139,0.4925,0.5075000000000001,0.7203125754393077
bits_fall_vs_weda_fall,roll_max,48,25,2.9049086570739746,2.895796298980713,0.7693797945976257,1.1315126419067383,-0.028290559521388006,0.008333333333333333,0.15333333333333332,0.9582805400410175,0.5041666666666667,0.5041666666666667,0.6577537586232648
bits_fall_vs_weda_fall,gx_mean,48,25,-0.08648629486560822,-0.08713006973266602,1.0744667500257492,0.5240674614906311,-0.08102042502585699,0.006666666666666667,0.21166666666666667,0.9675456857572582,0.5033333333333333,0.5033333333333333,0.7296176850525516
bits_nonfall_vs_weda_nonfall,tilt_delta_max,480,155,0.30711591243743896,7.678134918212891,1.4382407665252686,9.292667031288147,-1.5349753772209542,-0.8052150537634408,0.698521505376344,2.0530640972184003e-51,0.09739247311827957,0.9026075268817204,0.573073745204095
bits_nonfall_vs_weda_nonfall,az_range,480,155,0.6813888549804688,12.13615608215332,2.9791050851345062,16.088330507278442,-1.992709578699006,-0.7977956989247312,0.6571236559139785,1.6717818417499987e-50,0.10110215053763441,0.8988978494623656,0.5673150268729477
bits_nonfall_vs_weda_nonfall,tilt_delta_std,480,155,0.13589449226856232,2.64339280128479,0.5752813760191202,4.442303121089935,-1.6986785084102636,-0.796747311827957,0.6720430107526881,2.246039182880478e-50,0.10162634408602153,0.8983736559139784,0.567413561049863
bits_nonfall_vs_weda_nonfall,tilt_delta_p95,480,155,0.19615296274423594,3.3147318482398958,0.8486288134008642,5.688515481352804,-1.4748427183910797,-0.7738709677419355,0.6797043010752688,1.2641701516802597e-47,0.11306451612903226,0.8869354838709678,0.5726534645342293
bits_nonfall_vs_weda_nonfall,az_max,480,155,3.0298622846603394,10.850666999816895,3.8866275250911713,8.889548063278198,-1.8962925886700068,-0.7689516129032258,0.6340725806451613,4.812818617486067e-47,0.1155241935483871,0.884475806451613,0.5725662048038862
bits_nonfall_vs_weda_nonfall,az_std,480,155,0.1764194294810295,2.5894582271575928,0.6937430277466774,3.352899670600891,-1.8719493854299982,-0.7680376344086022,0.6330645161290323,6.175662261781413e-47,0.11598118279569894,0.8840188172043011,0.5710018653283871
bits_nonfall_vs_weda_nonfall,gy_max,480,155,0.16077972948551178,2.118032932281494,0.5905844965018332,2.6933159232139587,-1.6741005019303352,-0.7454301075268818,0.6372311827956989,2.570415016365483e-44,0.12728494623655914,0.8727150537634408,0.576999955407991
bits_nonfall_vs_weda_nonfall,jerk_max,480,155,4.139316082000732,105.32037353515625,24.055222988128662,176.0219268798828,-1.131275064500263,-0.7370967741935484,0.6277553763440861,2.2727818832725863e-43,0.13145161290322582,0.8685483870967742,0.5991754264880425
bits_nonfall_vs_weda_nonfall,gy_range,480,155,0.2571742683649063,3.501498222351074,1.5438397005200386,3.612729072570801,-1.5590392734574756,-0.7249193548387097,0.5963709677419354,5.2589569011984635e-42,0.13754032258064516,0.8624596774193548,0.5797956348979133
bits_nonfall_vs_weda_nonfall,jerk_std,480,155,1.646746039390564,31.308502197265625,9.820106253027916,41.589667320251465,-1.0780909768193012,-0.7191666666666666,0.5915994623655914,2.2783198646426628e-41,0.14041666666666666,0.8595833333333334,0.593643315142998
bits_nonfall_vs_weda_nonfall,roll_range,480,155,0.19249428063631058,1.9045674800872803,0.8913625068962574,4.724403023719788,-1.2725917909333049,-0.6912903225806452,0.5924731182795699,2.347708863181635e-38,0.15435483870967742,0.8456451612903226,0.587960739951065
bits_nonfall_vs_weda_nonfall,pitch_range,480,155,0.10357724130153656,1.1847939491271973,0.3675035834312439,1.092772662639618,-1.2329239680720256,-0.6911559139784946,0.6243951612903226,2.4263178375046004e-38,0.15442204301075269,0.8455779569892473,0.6001443575536836
bits_nonfall_vs_weda_nonfall,ay_range,480,155,0.8942341804504395,9.237863540649414,3.6063857674598694,14.356636047363281,-0.8667790864769515,-0.6678225806451613,0.5899193548387097,6.547171338910575e-36,0.16608870967741937,0.8339112903225806,0.6162153731997833
