acc_mag_peak,gyro_mag_peak
10.060076,0.6872394
9.931915,0.44105127
9.931915,0.3696739
9.806602,0.317304
13.020753,2.5731688
12.593907,4.0299063
11.55106,4.0299063
11.556585,2.2205875
11.556585,2.3063672
13.884852,4.511728
11.934894,4.511728
10.609864,3.3212874
10.609864,1.4585618
10.550775,2.20255
9.983701,0.7972613
9.944918,0.5771601
9.856617,0.08211083
9.856617,0.07674255
9.837618,0.07674255
21.6509,5.191088
21.6509,5.191088
28.52489,8.448508
28.52489,8.448508
25.423254,6.652879
10.150429,0.9164778
10.271685,0.75340766
10.337422,0.75340766
10.515436,0.89819324
10.515436,0.89819324
9.891218,0.58775526
9.905459,0.021662913
9.905459,0.021662913
9.929125,0.022938615
9.929125,0.02353219
9.985816,0.599326
9.995677,0.057525225
9.995692,0.057525225
10.029677,0.039963845
10.029677,0.04059382
9.886995,0.5885691
9.886995,0.026401812
9.871161,0.027306713
9.893948,0.028179381
9.893948,0.028179381
13.245538,3.0784626
13.559028,3.590978
14.717578,6.353398
14.717578,6.353398
15.378206,5.3474956
21.645555,4.0153704
27.371397,6.2455297
27.782331,6.2455297
34.73387,6.4867935
34.73387,6.4867935
26.392723,1.768294
34.731964,2.3766642
35.61959,2.3777308
39.766743,2.6084082
40.563213,3.4303458
11.499497,2.8527732
11.499497,0.8748571
12.180201,2.343755
12.345614,2.343755
12.345614,2.244517
11.416277,3.9023001
11.954069,4.1084485
12.155731,4.1084485
12.155731,3.3081627
11.670589,2.793885
11.164646,3.5835016
11.164646,1.8118894
14.155522,1.8855981
14.155522,1.9235432
16.328608,3.339832
16.624695,3.4631119
16.624695,4.051031
16.575268,5.4689684
17.315674,5.4689684
17.315674,5.0657206
9.78997,0.58719766
9.834398,0.052020468
9.834398,0.039851658
9.823269,0.07221656
9.823269,0.07221656
13.259877,4.917856
13.259877,4.842016
13.22975,2.9653385
11.696228,1.8913147
12.753693,2.2339063
9.960459,1.0424933
10.151564,1.0424933
10.151564,0.88788635
9.9426565,0.13070141
9.859397,0.26052395
9.901642,0.5223049
9.945562,0.06394496
10.309897,0.3970528
10.309897,0.97800076
11.093718,3.4202707
22.134718,7.851316
23.214176,7.851316
27.304264,7.8558106
28.333454,7.8558106
28.333454,7.417129
9.938893,0.69117343
9.911957,0.01606936
9.91572,0.01606936
9.932544,0.007123847
9.932544,0.0060150926
9.8974905,0.5261668
9.902856,0.007018312
9.902856,0.005625276
9.899654,0.00722784
9.902953,0.00722784
9.962597,0.5175124
9.962597,0.024677735
9.938754,0.024677735
9.968062,0.009849911
9.968062,0.008414877
10.028696,0.5941574
10.015398,0.023327043
10.016201,0.023327043
10.089539,0.076043464
10.089539,0.20933688
10.295109,1.0973155
10.86358,1.0973155
11.568093,1.5483928
11.980726,1.7825902
12.513668,2.4537082
10.223758,0.7122311
11.872438,1.717638
11.872438,1.717638
24.457254,4.3704367
27.668728,5.2684426
29.752995,2.1954594
48.26079,2.9590209
51.165848,4.2552996
51.165848,4.2552996
50.3402,3.2197807
10.152618,0.6754912
10.25296,0.73478836
10.663545,0.7812454
18.287231,1.7705176
18.287231,1.7705176
11.581867,1.3823414
11.581867,1.3823414
10.181751,1.0844907
10.367555,1.0844907
12.600173,1.8805739
10.574622,2.9602041
12.891885,1.8689746
13.206523,2.669666
13.580834,2.669666
13.789129,2.8085845
11.613941,4.360284
15.367627,5.656735
20.00275,5.656735
20.00275,4.1733046
20.874008,3.1203146
10.0035925,0.59136426
10.0035925,0.4992589
9.840776,0.26505077
9.965441,0.2049414
10.439262,0.8956248
10.533727,0.7940724
10.810011,1.2653216
10.810011,1.2653216
11.154109,0.69348896
11.154109,0.82571775
9.834329,0.56361383
9.900623,0.20398876
9.900623,0.20398876
9.8774395,0.10603045
10.102495,1.174761
9.887689,0.59702325
9.869885,0.089276314
9.846491,0.089276314
9.846491,0.04684186
9.830749,0.06260889
17.178576,5.87629
17.178576,5.87629
27.233994,6.8914895
27.233994,6.8914895
26.480268,7.23709
9.912663,0.52253807
9.899093,0.010000282
9.899093,0.009604398
9.902875,0.009162156
9.913642,0.0086389305
9.933524,0.7187047
9.933524,0.016796013
9.906807,0.008994449
9.89127,0.008994449
9.892525,0.024947256
9.909092,0.59665877
9.949153,0.011845106
9.949153,0.008552117
9.911223,0.016460298
9.97888,0.02528243
9.876621,0.5280491
9.876621,0.02036445
9.870931,0.019171432
9.912207,0.019171432
9.912207,0.05249178
10.696303,1.654428
13.531631,2.9343085
13.531631,2.9343085
13.429836,1.5433034
13.195445,1.5433034
14.674096,3.337411
25.636198,5.285511
27.172485,5.285511
30.984192,5.5600953
30.984192,5.5600953
14.553004,2.480078
26.532923,4.505786
32.25828,6.1212893
32.25828,6.1212893
30.533941,4.343147
9.923231,0.5872489
10.507734,0.76137733
11.508712,0.9278502
11.508712,1.0134186
10.243406,1.0134186
10.073726,2.7166412
9.975656,0.9616991
10.816646,0.75171
11.475253,1.0390288
11.475253,1.0390288
14.480487,3.1794872
14.354442,4.395113
14.696269,4.395113
14.696269,1.418404
14.420484,1.6376156
10.282621,0.83633316
15.971863,1.265734
15.971863,1.7881073
14.260239,1.7881073
14.260239,1.9984223
9.834191,0.58663523
9.836781,0.16109245
9.836781,0.16109245
9.905651,0.28126797
10.013861,0.44325665
11.250088,1.051555
11.988785,1.0296702
11.988785,1.7839012
11.023027,1.7839012
11.497862,1.6959753
9.854874,0.57842296
9.857076,0.115903534
9.857076,0.26234227
10.552541,2.9473264
11.830619,2.9473264
9.92749,0.67376417
10.239202,1.2107904
10.239202,1.8660522
9.994353,1.8660522
14.240041,2.8444116
14.979291,4.231252
20.132563,5.7754664
20.132563,5.7754664
22.427223,5.4071274
22.427223,5.4436984
10.207314,0.9456034
10.135654,0.22440961
10.049149,0.053728357
10.021302,0.053728357
10.067683,0.052803643
10.015266,0.036447715
10.018622,0.03608554
10.018622,0.03135067
10.137202,0.09343643
10.309646,0.9000001
9.96253,0.03723773
10.01393,0.03723773
10.01393,0.03564021
9.967391,0.03564021
10.08846,0.6048094
9.957298,0.028116798
9.952223,0.028116798
9.954332,0.022294503
9.954332,0.022294503
9.981073,0.04924468
13.144206,3.5901492
18.134172,3.7596073
18.134172,3.7596073
12.565306,4.150515
16.467455,4.150515
15.515877,3.3176906
30.340225,4.6419373
30.340225,4.6419373
34.26486,4.821732
34.26486,4.821732
44.948,8.478245
46.169735,5.9787493
46.340923,5.9787493
46.340923,5.9316583
45.402977,4.032521
11.3863125,1.8087467
12.684154,3.2473338
12.684154,6.133246
15.238049,6.133246
15.238049,4.379801
9.737064,2.450689
11.468939,0.73389584
12.331452,1.0383364
12.331452,1.0383364
9.949929,0.8548467
16.291313,2.180541
16.291313,2.196253
18.078588,2.5989037
18.078588,2.9965837
14.28059,3.8407311
10.261634,1.1439054
22.691982,1.8099611
22.691982,3.5404615
21.311777,5.30021
21.311777,5.30021
9.909448,0.57677454
9.856441,0.17983109
9.847415,0.12980849
9.847415,0.3127001
9.791024,0.3127001
13.395442,2.045151
15.152412,2.045151
15.152412,1.9917626
13.724899,1.5370882
13.724899,2.090774
9.953548,0.58134115
9.953548,0.17830151
9.8331175,0.07015117
9.850268,0.05439103
9.850268,0.035682056
9.879457,0.5903349
9.8645315,0.046586234
9.824867,0.02505472
9.826836,0.022560718
9.826836,0.030670058
17.603039,5.685238
18.78351,5.685238
24.341345,7.0313454
24.341345,7.0313454
41.60428,10.443312
10.053497,0.59021235
10.053497,0.061096795
10.03438,0.05411591
10.018483,0.05411591
10.018483,0.055005006
10.008279,0.58913004
10.00032,0.12944579
10.00032,0.12944579
9.977707,0.04276058
10.006751,0.05196477
10.017584,0.5085079
10.023957,0.053108055
10.023957,0.048955288
10.014618,0.03630411
10.014618,0.034642033
9.9623995,0.66258353
9.981153,0.066894606
9.981153,0.066894606
9.969364,0.03336913
9.969364,0.020948311
13.959881,4.0151734
14.162579,2.7232845
14.162579,2.721746
15.602519,3.0405087
15.602519,3.0405087
47.89019,6.6184797
47.89019,6.6184797
47.448982,7.3365884
51.162373,7.3365884
51.162373,8.039053
24.16457,2.9018848
41.788147,4.078744
59.56469,8.821163
62.141033,8.821163
92.05281,10.743608
10.792606,0.57833606
10.792606,0.50490886
10.695342,1.0888584
10.170447,1.0888584
10.038506,1.012434
10.600539,0.8268359
13.052747,2.1307719
13.425262,2.1887033
14.070483,2.1887033
14.070483,1.4386544
14.43184,1.6574101
13.915659,1.7745378
14.37858,1.7745378
14.37858,1.6964597
15.220295,1.6964597
20.076973,5.2660437
20.076973,5.2660437
25.27674,3.1320584
25.27674,6.7110786
19.143774,6.7110786
9.829923,0.5505048
9.850819,0.028126355
9.850819,0.028126355
9.865639,0.025158143
9.865639,0.023647353
10.021975,0.62886256
10.259773,0.70435023
10.259773,0.91062534
11.319477,0.91062534
11.319477,0.81426555
10.071022,0.6778601
9.983251,0.53426653
9.983251,0.44984242
9.938695,0.27404976
10.469955,1.4958428
9.888536,0.5909468
9.816493,0.035786476
9.894084,0.033702932
9.894084,0.056270733
10.283337,0.26431665
15.883,5.0835023
15.883,5.0835023
16.74719,5.0202074
16.74719,5.0202074
14.776403,4.1011047
10.074011,0.6640826
9.9188,0.051750645
9.896615,0.04048337
9.893153,0.024465136
9.893153,0.02369025
9.937862,0.47798622
9.937862,0.016617337
9.980924,0.017830562
9.980924,0.017830562
10.380546,0.88092583
9.913265,0.49385175
9.913265,0.017704558
9.950448,0.014986994
9.950448,0.014986994
13.16542,2.9681382
10.142358,0.6775677
10.164815,0.19836102
10.164815,0.17954797
10.201737,0.07536206
10.201737,0.07536206
13.789115,3.3416805
13.789115,2.7561247
15.083217,3.1654034
15.511158,3.1654034
15.511158,3.9014952
58.0871,7.606612
58.0871,7.606612
56.77943,6.9341817
56.77943,6.9150734
47.568737,8.007109
42.44016,3.6481762
62.32784,5.3478084
100.23605,5.4012613
103.13289,5.4012613
103.13289,4.5694118
9.962914,1.2377697
10.378807,0.35025656
10.979444,1.2686878
10.979444,1.2686878
10.733107,1.6660126
11.3386755,1.3547636
11.3386755,0.97119963
11.885509,1.1152539
12.003349,1.3873221
12.003349,1.3873221
10.350878,1.1500021
11.439307,1.1214647
17.19492,1.6767503
17.19492,3.396026
17.111513,3.396026
10.447509,0.80754936
15.533024,0.93332607
19.094791,1.833077
22.742117,3.737807
22.742117,3.737807
10.172497,1.026266
10.044288,1.026266
10.685516,0.99293643
10.685516,0.9594693
10.790848,1.097884
9.961695,0.5986853
10.014127,0.3703889
10.014127,0.46024668
10.257394,0.6262951
10.257394,0.6262951
9.867088,0.58865047
9.867088,0.06512178
10.13763,0.14602782
10.13763,1.0018235
10.783726,1.3229504
9.8768015,0.6424551
9.913875,0.6424551
9.95034,0.73399365
10.511504,1.1050625
12.342887,1.1050625
10.390787,1.1904607
11.425982,1.9593645
11.425982,1.9593645
11.757807,2.8124456
11.757807,2.8124456
9.911915,0.5110567
9.914987,0.029751074
9.917021,0.029751074
9.917021,0.025351997
9.895134,0.022834264
10.188379,0.5534974
10.26391,0.2397831
10.26391,0.32523057
10.675902,0.48157164
10.675902,0.48157164
10.1192875,0.6121077
10.643934,0.71328247
10.691616,0.9683854
10.691616,0.9683854
10.79978,0.8369166
9.931809,0.50833267
9.936722,0.037794754
9.936722,0.04421923
10.616012,0.24691653
10.928169,1.1042409
9.832407,0.56481224
9.982433,0.11026481
10.051995,0.25699645
10.051995,0.26570535
9.91104,0.37798098
10.094736,0.60120785
10.133568,0.9895226
15.115993,1.1639401
19.457973,1.5646392
25.25329,1.9098076
47.784424,4.826719
47.784424,4.826719
60.504734,7.8246756
60.504734,7.8246756
60.949055,7.9824357
11.082994,0.65308094
10.28988,0.7839981
10.247754,0.7839981
10.247458,1.2558773
10.257272,1.553166
11.001072,2.8713644
11.6616125,2.9963276
11.6616125,2.9963276
10.028973,2.7666395
11.166046,2.718121
10.120748,0.5112197
10.120748,0.32743153
9.996875,0.38281703
11.663156,0.57758605
11.663156,0.7062691
9.867768,0.58953875
9.971515,0.4383596
9.971515,0.49205565
10.01164,0.49205565
10.151765,0.34194708
9.832669,2.4357476
10.027695,0.40491703
10.065653,0.64800036
10.065653,0.64800036
9.94248,0.5656325
10.682084,1.3117235
10.682084,1.7786909
10.514307,1.7786909
14.260781,2.2001843
14.260781,2.2001843
9.845247,0.7165137
9.845247,0.10287956
9.839302,0.116157986
9.867307,0.16097364
10.378375,1.2253742
9.87455,0.67405814
9.87455,0.105550736
9.883136,0.087675646
10.119789,0.42903596
10.150063,1.1438938
13.088192,3.222695
12.738858,3.222695
12.154794,3.4823532
13.7545595,3.5388863
13.7545595,3.5388863
10.037946,0.65482795
10.037946,0.042515527
10.028012,0.040612217
10.029095,0.03836935
10.029095,0.03836935
10.003894,0.6550903
10.003894,0.042034622
9.99978,0.030426733
10.005076,0.034474447
10.084233,0.09100047
10.063778,1.3784823
10.059692,0.040642332
10.059692,0.04134722
10.053802,0.04134722
10.984799,0.31569174
10.600352,1.2429851
10.600352,0.49578482
10.510123,0.49578482
10.014001,0.35099193
9.923156,0.10393589
14.552648,2.6491559
11.483516,2.697885
17.413738,4.2223454
17.413738,4.2223454
11.325516,3.3096993
30.520853,7.8472967
30.520853,7.8472967
45.768864,7.6861978
45.768864,8.231112
39.726067,8.658007
37.644264,2.4623306
50.695297,2.373653
50.695297,2.373653
55.777737,3.0330791
55.777737,3.0330791
12.070217,1.9833633
12.070217,1.7325505
12.358447,2.6792274
12.358447,2.6792274
13.660231,3.2415137
9.993605,0.6886432
9.993605,0.45701456
9.965917,1.2548518
10.549292,1.2548518
10.549292,1.8479434
11.658547,2.370529
10.755861,0.8237414
10.755861,1.6019506
17.073328,3.7963185
17.073328,4.3699555
20.138834,1.917493
17.217665,1.452322
18.158796,3.7388575
18.158796,3.7388575
17.509209,3.4069245
9.939277,0.78514415
10.0893,0.81083614
10.0893,0.81083614
9.868088,0.9429529
10.008922,1.6289369
11.518017,1.2071697
11.518017,1.2071697
11.276142,1.1408458
11.276142,1.1408458
10.478923,1.0313873
9.823837,0.60524035
9.823837,0.056859713
9.856597,0.0726448
9.856597,0.0726448
9.871934,0.042410076
19.919567,15.879875
18.159143,7.270594
10.699365,1.5632155
10.071679,0.8522632
9.929988,0.5200957
12.320272,3.8591883
22.601566,6.77851
34.28918,7.989781
34.28918,7.989781
42.43975,10.887212
9.952294,0.5960303
9.952294,0.02837047
9.935898,0.032161914
9.935898,0.032161914
9.927958,0.025656328
9.965869,0.5095105
9.965869,0.014207837
9.983798,0.014207837
10.026597,0.013235357
10.026597,0.013235357
9.972925,0.59646696
9.969432,0.01569342
9.992048,0.016482037
9.997591,0.016482037
10.32091,0.10517362
9.950681,0.593677
9.939909,0.020186312
9.989793,0.040354118
9.989793,0.040354118
9.948332,0.017014984
11.981997,2.2498088
11.571699,1.9638861
16.289173,3.043156
16.289173,3.043156
12.929171,1.8577238
16.36141,5.3452272
20.704483,5.515226
47.99503,6.413769
47.99503,8.891682
66.2777,9.178748
44.33573,7.6381254
46.438667,5.749482
56.195267,5.3238153
56.195267,7.17593
48.916878,7.17593
11.196168,1.131654
14.123775,4.6096663
31.718454,4.6096663
31.718454,3.5657792
10.491937,1.1026982
16.919687,6.394474
13.459086,2.5543857
12.3700075,2.5543857
11.404206,2.7200494
11.404206,2.7790194
10.51205,3.3437622
16.458714,3.9201376
16.458714,3.9201376
15.347478,2.802595
15.347478,2.6960647
28.929224,5.936835
24.35375,3.3129559
24.35375,3.1667154
18.11294,3.1667154
24.660976,5.7774696
13.484189,6.072867
10.228919,2.0332263
10.228919,0.9919937
10.386809,1.4088056
10.614313,1.4884268
10.494431,1.0916153
10.806655,1.0916153
11.544735,1.8285857
11.544735,1.8285857
10.77717,0.7362738
9.853801,0.5931633
9.874754,0.06639066
9.874754,0.06639066
9.854886,0.040038466
9.855777,0.040038466
9.821764,0.60639995
9.8289385,0.059617948
9.852771,0.06548566
9.852771,0.06548566
9.831584,0.07222896
15.355076,3.3850846
15.862937,3.9442656
16.502413,4.0302386
18.933943,5.144709
18.933943,5.144709
9.983892,0.6575737
10.047169,0.04677809
10.047169,0.04677809
10.077991,0.04310822
10.077991,0.04310822
9.959572,0.588586
9.959572,0.03095587
9.942188,0.029868245
9.942553,0.029549709
9.942553,0.029549709
10.052144,0.5241502
10.010761,0.024461487
10.0616255,0.040489998
10.0616255,0.040489998
10.041058,0.025888015
10.025761,0.58644617
10.041669,0.04649002
10.080065,0.03950631
10.080065,0.03950631
10.037409,0.030835098
13.548367,3.2503748
13.548367,3.2503748
13.611067,3.1327262
15.040765,4.6156807
15.17845,4.6156807
12.667245,1.7386177
21.586344,2.6368337
33.16022,3.5653548
34.67542,3.6091979
39.676987,5.499884
41.056477,3.4860775
35.255245,3.502932
29.573515,3.502932
31.799002,3.2118676
31.799002,3.012144
15.429737,1.3332158
15.429737,3.3449917
39.295994,3.9645207
39.295994,3.9645207
11.024139,1.2234988
14.048904,3.4598026
12.766378,3.4598026
11.001656,1.1633576
11.621493,1.1633576
12.746789,5.9376493
14.182264,3.2628438
18.66329,3.7098684
18.66329,6.5662603
15.761714,6.5662603
15.761714,5.1617413
15.112844,2.972761
11.996089,2.5117526
11.996089,2.5117526
19.191387,5.96111
19.191387,5.96111
9.941223,0.5263693
9.826806,0.047459163
9.885538,0.046499018
9.885538,0.08717197
9.907468,0.08717197
13.099231,2.308987
13.099231,2.2892654
12.509542,3.172639
12.509542,3.172639
12.491298,2.551058
9.96165,0.70512587
9.96165,0.27476195
9.933113,0.27476195
9.92903,0.19884203
10.191913,1.0077071
9.9856615,0.66242087
10.02886,0.22356667
10.02886,0.93131626
9.815068,1.4169844
10.767659,1.7010704
18.627266,4.1291723
12.966544,3.9947066
24.010307,5.7245865
24.010307,5.7245865
22.705538,4.944323
10.07517,0.6780648
10.233539,0.28258854
12.849566,1.6267364
12.891554,3.3149302
12.891554,4.753617
10.0153475,0.65773046
10.0153475,0.04843973
9.995678,0.04843973
10.013129,0.040940903
10.013129,0.04508832
10.022603,0.6638192
10.022603,0.059679493
10.003605,0.053365998
10.05988,0.054115895
10.05988,0.054115895
9.899565,0.66253173
9.93084,0.02785973
9.93084,0.025674947
9.923653,0.025674947
9.935355,0.183398
12.324229,2.2902317
12.324229,2.239089
12.272476,2.2173288
12.454217,2.2173288
15.418586,3.9474597
26.992739,4.5882916
33.361385,4.983401
33.361385,4.983401
33.11545,6.0447407
33.11545,6.0447407
39.285206,4.11959
39.285206,5.411431
36.346222,5.411431
45.27467,4.201049
45.27467,4.201049
10.105631,0.663899
10.813025,0.9661582
13.71007,2.2075126
13.71007,2.2610445
13.17343,2.2610445
10.255036,0.9315886
10.255036,0.9315886
10.1108885,0.71085405
9.817739,2.2962458
11.076825,3.882199
14.351884,2.2185287
14.418059,4.146856
14.418059,4.146856
12.886411,4.0949535
12.886411,3.500484
10.174615,1.8223754
10.00126,1.0765685
10.390187,1.084673
10.390187,1.084673
10.2873,1.0324194
9.959311,0.6835451
9.907566,0.52157277
10.177437,0.37467667
10.177437,1.0007101
10.224385,1.2240093
10.513347,0.7538394
11.325683,0.55619204
11.325683,0.84492666
11.212669,1.1247281
11.212669,1.1247281
9.825241,0.666269
9.825241,0.029951079
9.913996,0.06697267
9.913996,0.06697267
9.822287,0.035932165
9.813639,0.67878175
9.91699,0.10625712
9.91699,0.110585175
9.913628,0.110585175
9.842728,0.05870717
10.670238,1.2931619
10.747304,2.136894
12.252879,3.4699752
12.33293,3.4699752
18.106855,3.6592083
10.041376,1.2744067
10.041376,0.08402451
10.067005,0.08542508
10.067005,0.08542508
10.034143,0.083988965
10.077184,0.7367399
10.061677,0.032743286
10.035194,0.027318714
10.035194,0.027318714
10.047639,0.017281333
10.06125,0.66169536
10.041207,0.030468876
10.043248,0.030468876
10.043248,0.021978937
10.025186,0.021614632
9.961698,0.6829911
9.957008,0.030249614
9.981334,0.04598967
10.002029,0.04598967
10.002029,0.028211132
10.052163,0.6907388
10.019091,0.47752312
10.171557,1.172375
10.171557,1.6040052
10.1263485,1.6040052
29.279106,5.1607304
42.201653,7.0925565
42.201653,7.0925565
45.273933,5.808338
45.273933,5.808338
15.845203,2.1430933
13.666941,2.1430933
13.833591,2.0063784
13.833591,2.0063784
11.673018,1.7796973
10.973245,0.67765963
10.973245,0.30560714
10.703323,0.4428057
10.703323,0.44640166
10.27453,0.44640166
9.930831,0.65069735
9.98256,0.35465902
10.152119,1.1629913
10.961143,1.4230062
10.961143,1.6581843
10.191865,0.82184786
11.757365,1.4759126
11.757365,1.4759126
10.484092,0.83140355
11.006226,1.6324866
9.46353,2.1225908
9.555014,0.79941356
13.788993,0.8816284
18.779121,0.8816284
18.779121,0.9830313
10.044902,0.693561
10.044902,0.15657228
9.9022875,0.11650723
9.807204,0.11650723
9.807204,0.076502204
10.909205,0.98567647
10.269751,0.9829231
11.040019,0.43772015
11.040019,0.7101842
10.869375,1.4469979
11.114302,4.611097
11.114302,4.008231
9.902153,0.65105397
9.977522,0.38546515
10.038027,0.38546515
11.524449,4.954528
11.397731,5.371798
10.612215,5.371798
10.7918825,1.7845724
10.7918825,1.4315606
14.744405,7.9571013
14.7433195,7.9571013
16.038692,4.0952983
16.038692,4.281709
15.980853,4.281709
10.171713,0.6805215
10.112294,0.652963
10.112294,0.23677957
10.053931,0.23348162
10.053931,0.10306077
10.081773,0.6543949
10.027299,0.073476695
10.427612,0.36834514
10.53825,0.5947886
10.53825,1.3234338
10.774232,0.68678534
11.470664,1.7348698
12.196531,1.7348698
15.154614,2.210232
15.154614,2.210232
10.054762,0.6580785
10.113219,0.044726685
10.113219,0.044726685
10.095797,0.04193225
10.095797,0.018648904
12.652794,0.8780373
12.652794,1.6747167
10.232583,1.6747167
14.813071,1.5404441
14.813071,2.53676
32.76212,4.180192
32.76212,5.2707524
32.965908,6.432769
32.965908,6.432769
42.061737,5.4014554
10.092599,2.0930877
52.11903,4.258039
52.11903,4.258039
41.87009,4.0655746
41.87009,4.0655746
12.683777,3.2985969
21.442465,3.218925
21.442465,2.0999541
13.208073,2.1239557
13.208073,3.8249288
10.170614,0.63925165
9.764491,0.6647954
9.797413,0.6647954
9.797413,0.602847
16.855415,2.3451679
11.217108,1.0876597
13.741941,1.1192918
13.741941,1.2408143
13.5836525,1.2408143
9.99739,0.509469
19.453682,2.825256
19.453682,2.825256
10.18087,2.2015657
15.051501,1.5325092
25.063164,2.5946674
9.886471,0.64977455
9.831947,0.09385023
9.836856,0.08023412
9.836856,0.060976464
9.827328,0.060976464
10.475209,0.65560955
10.475209,0.61612296
10.847002,0.5880132
11.528982,0.91513765
11.528982,1.1122191
10.31205,0.9704133
10.158208,0.9704133
10.158208,1.4385891
9.986556,2.1742811
11.319475,2.1742811
10.12536,0.9067933
10.12536,0.9067933
10.465013,1.4915807
10.753036,1.4985964
10.753036,1.4985964
22.732529,4.783266
23.786583,5.770729
23.786583,5.770729
27.835052,7.9073877
32.827236,8.473491
10.035806,0.6473742
10.035806,0.050316915
10.068224,0.048578177
10.068224,0.04483935
10.079007,0.045085
10.088521,0.6785611
10.089117,0.047113817
10.409617,0.52992415
10.498261,1.1844329
10.498261,1.6308926
10.06892,0.67486537
10.06892,0.032736894
10.026519,0.03003867
10.077999,0.07132605
10.077999,0.0751542
10.119577,0.6554593
10.141216,0.34656978
10.624456,1.0330249
10.624456,1.133669
10.477951,1.133669
10.450531,0.71925586
12.460535,0.53595793
12.460535,1.367165
12.205417,1.5028173
10.148452,1.5028173
11.405758,4.1021605
10.847862,0.84064454
20.226707,1.529711
20.226707,1.6267225
47.735683,5.1733675
26.44882,1.8769808
26.44882,1.964654
44.736225,3.625969
44.736225,3.625969
45.988117,6.0335712
10.292455,0.97713774
10.292455,0.2786242
10.214468,0.55183953
10.844602,1.5665098
10.845189,1.7704252
10.462375,0.8723301
10.040101,0.58227605
9.885889,0.77152544
10.148369,0.858461
10.204077,0.858461
12.823341,1.7650195
9.3360405,1.7650195
13.88648,1.1942552
14.058063,1.7180606
14.058063,1.7363143
10.50241,1.8486559
9.795932,0.9573582
12.413441,1.4848082
12.548376,1.4848082
12.548376,1.2977257
9.836669,0.66710514
9.790668,0.05326184
9.84685,0.08515768
9.84685,0.094079286
9.81963,0.094079286
9.965405,0.7000569
10.042281,0.47829923
10.1847,0.47829923
10.654759,0.3650379
10.654759,1.0739125
9.831501,0.65560555
9.908065,0.041610636
9.908065,0.06372937
10.291186,0.32255122
10.291186,1.0795857
9.910019,2.0272615
9.939966,0.26726037
9.939966,0.26726037
9.848176,0.73184615
9.52262,1.4128737
14.649613,3.249884
18.194162,4.3981414
23.202707,6.116774
23.202707,6.116774
18.014172,5.302878
10.052731,0.82334393
10.047588,0.018316183
10.047588,0.015706714
10.065821,0.014660775
10.065821,0.014660775
10.059681,0.68214476
10.251774,0.089059375
10.251774,0.089059375
10.07776,0.09474644
10.071386,0.10483871
10.764817,1.2245815
10.842259,3.6526272
10.842259,4.3963494
12.147347,4.3963494
15.507761,4.078527
9.863634,0.7103257
9.890985,0.053728357
9.890985,0.08825835
9.893863,0.11972336
9.893863,0.19395524
10.341545,0.7747785
10.341545,0.6922739
10.952025,1.0382559
10.952025,1.0450724
12.276728,1.0450724
11.203518,2.0380285
16.635363,2.6735408
16.635363,2.6735408
43.62576,3.3955295
43.62576,3.3955295
19.576307,1.2441057
26.811619,3.4557908
37.288353,3.4557908
37.288353,2.101961
37.767857,2.9560428
10.321301,0.81557876
10.507138,0.8146841
11.457058,0.95743155
12.527033,1.0212827
12.527033,1.0212827
11.213193,1.7970247
11.213193,1.7970247
10.722153,1.0365939
10.348522,1.1965929
11.341428,1.1965929
12.761267,1.1965766
12.761267,1.2196352
13.8322115,1.2196352
15.907137,1.3910838
15.907137,3.171567
11.387776,1.4585288
10.247891,1.1653389
10.279808,0.79497606
10.629376,1.0338974
12.148134,1.0338974
9.84363,0.73807937
9.886807,0.2621772
9.930623,0.2621772
9.930623,0.17918251
9.855952,0.1736481
13.677964,8.621497
20.436768,9.255283
34.66461,2.1393733
18.850924,5.66607
13.916308,8.882012
41.71643,4.5968885
33.657383,13.907696
77.19435,18.679493
55.216522,6.203845
24.533667,5.9047923
83.10318,20.241022
26.604473,7.995862
33.346634,4.5792303
31.26628,3.0992634
12.256839,3.6420825
52.64259,6.911496
81.47098,6.851819
34.13129,8.409219
93.407196,5.7382317
18.692924,5.350055
113.83285,13.010481
45.827045,5.0179896
83.781654,23.803509
91.76092,16.785322
97.90777,13.991806
34.93844,6.456479
83.52421,7.25003
41.817566,8.598701
86.23752,12.522202
28.343874,7.258109
26.557533,7.9501166
73.330345,14.008093
76.22238,19.769209
23.43847,8.357192
10.959925,0.9694058
46.361828,7.178671
99.51389,9.650754
15.975587,1.5915008
23.738684,7.091722
13.736528,1.9868101
49.281563,10.681046
16.321646,4.043192
46.972836,4.84044
17.66868,3.132895
92.92725,11.930908
47.692608,5.627873
41.05942,11.192765
104.18565,17.971525
71.990204,9.4846115
37.979336,7.965112
63.7229,6.8839326
28.36643,4.635571
103.31296,13.922742
95.545494,9.451623
32.51491,8.0215645
82.51027,14.17115
77.72275,8.056382
21.685596,6.075429
92.70764,6.641099
20.939186,3.7921162
92.47329,12.564659
45.419033,7.769871
89.68263,8.463064
76.6759,11.11215
104.19114,13.9464445
17.024105,3.2945623
110.30731,8.569958
24.046104,8.578429
78.81639,15.604741
61.64027,5.3659163
60.27096,13.940948
92.60584,10.768584
62.912537,4.914275
23.390959,13.7841
71.78419,4.1024923
32.81373,4.2385163
117.217094,11.564162
34.248142,5.056507
34.51686,11.434315
59.912315,11.459446
65.28613,9.673596
18.369104,4.369645
63.312737,7.4655895
17.831135,6.413891
79.81954,9.495536
42.382217,5.966941
42.300728,8.926799
88.2773,11.752845
