run_id,protocol_id,task,feature,importance,rank,method
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,roll_final_initial,0.298075734203522,28.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,roll_mean,0.2781324054372633,29.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,gy_max,0.2722856304394509,30.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,ay_mean,1.2050025904207076,1.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,gy_mean,0.8730932157571937,2.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,pre_ay_mean,0.6951788449227744,3.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,gx_mean,0.6373950817216117,4.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,pre_gy_mean,0.6049491807708548,5.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,roll_mean,0.5814345718132773,6.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,gy_median,0.5809884035279077,7.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,ax_mean,0.5748666759723859,8.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,pitch_mean,0.526886263095708,9.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,ax_final_initial,0.4892805618596472,10.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,delta_pitch_window,0.4866998563467287,11.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,gy_std,0.45893476014166595,12.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,pre_gx_mean,0.4569194615689316,13.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,pre_az_mean,0.4143105684713749,14.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,az_max,0.4121986634708432,15.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,tilt_delta_mean,0.40664490339539405,16.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,ay_std,0.39605242954415915,17.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,pitch_std,0.3911408014610121,18.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,gx_max,0.3908065075830513,19.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,gz_mean,0.3856768573502533,20.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,az_min,0.3746075790096814,21.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,tilt_delta_max,0.3692564368202915,22.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,tilt_delta_std,0.3582370558269474,23.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,ay_max,0.34356268992478417,24.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,pre_gz_mean,0.34078238871264205,25.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,tilt_delta_p95,0.3294379742016963,26.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,ay_final_initial,0.32687263971031216,27.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,gx_median,0.2687003862548748,28.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,gz_median,0.264534415089172,29.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,direction,roll_min,0.25443995747337944,30.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,ay_mean,0.8505982313368915,1.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,gz_std,0.8248174118235582,2.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,ax_std,0.799907828351118,3.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,roll_std,0.7289059256088571,4.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,tilt_delta_std,0.6627288275651063,5.0,abs_linear_coef
