run_id,protocol_id,task,feature,importance,rank,method
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,pre_post_energy_ratio,1.6144156551851712,2.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,acc_mag_max,1.2824197061622002,3.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,gyro_mag_range,0.7522959327979912,4.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,gyro_mag_max,0.42810986415075636,5.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,acc_mag_std,0.3694728179530916,6.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,jerk_p95,0.23558140941220995,7.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,gyro_mag_p95,0.20717251213418783,8.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,acc_mag_p95,0.17044865157735745,9.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,tilt_delta_p95,0.1576309137827274,10.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,jerk_std,0.14609967476137442,11.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,jerk_max,0.10936801754749162,12.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,gyro_mag_mean,0.09237564500700095,13.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,post_acc_mag_std,0.05230511920943377,14.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,post_gyro_mag_std,0.010926100747428173,15.0,abs_linear_coef
