run_id,experiment_id,train_protocol,test_dataset,model_name,feature_set,feature_count,fall_precision,fall_recall,fall_f1,fall_accuracy,AUROC,average_precision,TN,FP,FN,TP,threshold,A5_FP,FP_reduction_vs_A5,selected_features
FALLRED_RandomForest_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,RandomForest,FallTop10_SelectedByImportance,10,0.9512195121951219,0.8125,0.8764044943820225,0.9791666666666666,0.9673177083333333,0.9312726659403965,478,2,9,39,0.33472803347280333,0,-2,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_RandomForest_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,RandomForest,FallTop10_SelectedByImportance,10,0.55,0.88,0.676923076923077,0.8833333333333333,0.9686451612903225,0.8523577329012184,137,18,3,22,0.33472803347280333,21,3,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB10_d2_FallTop10_SelectedByImportance_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,TinyGB10_d2,FallTop10_SelectedByImportance,10,0.9285714285714286,0.8125,0.8666666666666667,0.9772727272727273,0.9725911458333334,0.9013613932150231,477,3,9,39,0.5065952207432222,2,-1,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB10_d2_FallTop10_SelectedByImportance_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,TinyGB10_d2,FallTop10_SelectedByImportance,10,0.6666666666666666,0.8,0.7272727272727273,0.9166666666666666,0.9661935483870967,0.8449981586874384,145,10,5,20,0.36175020813261016,5,-5,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB10_d2_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,TinyGB10_d2,FallTop10_SelectedByImportance,10,0.864406779661017,0.6986301369863014,0.7727272727272727,0.9576271186440678,0.9460791716103979,0.8466238421837995,627,8,22,51,0.38377711229149986,21,13,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB10_d2_FallTop10_SelectedByImportance_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,TinyGB10_d2,FallTop10_SelectedByImportance,10,0.323943661971831,0.92,0.4791666666666667,0.7222222222222222,0.8673548387096774,0.3998512360643911,107,48,2,23,0.5065952207432222,44,-4,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB10_d2_FallTop10_SelectedByImportance_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,TinyGB10_d2,FallTop10_SelectedByImportance,10,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.9507575757575758,0.9228515625,0.8061033718403705,467,13,13,35,0.36175020813261016,5,-8,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB10_d2_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,TinyGB10_d2,FallTop10_SelectedByImportance,10,1.0,0.6458333333333334,0.7848101265822784,0.9678030303030303,0.9406032986111111,0.8778418631148792,480,0,17,31,0.38377711229149986,0,0,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB10_d2_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,TinyGB10_d2,FallTop10_SelectedByImportance,10,0.7142857142857143,0.8,0.7547169811320755,0.9277777777777778,0.9540645161290323,0.8177043391059841,147,8,5,20,0.38377711229149986,21,13,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB20_d2_FallTop10_SelectedByImportance_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,TinyGB20_d2,FallTop10_SelectedByImportance,10,0.9285714285714286,0.8125,0.8666666666666667,0.9772727272727273,0.9721137152777779,0.8992719757103133,477,3,9,39,0.6829788930814523,2,-1,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB20_d2_FallTop10_SelectedByImportance_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,TinyGB20_d2,FallTop10_SelectedByImportance,10,0.84,0.84,0.84,0.9555555555555556,0.9741935483870968,0.8640448036099695,151,4,4,21,0.5064540447333621,5,1,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB20_d2_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,TinyGB20_d2,FallTop10_SelectedByImportance,10,0.7808219178082192,0.7808219178082192,0.7808219178082192,0.9548022598870056,0.9531442131377413,0.8617849280888293,619,16,16,57,0.3990147197165862,21,5,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB20_d2_FallTop10_SelectedByImportance_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,TinyGB20_d2,FallTop10_SelectedByImportance,10,0.323943661971831,0.92,0.4791666666666667,0.7222222222222222,0.8744516129032258,0.4281422044798077,107,48,2,23,0.6829788930814523,44,-4,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB20_d2_FallTop10_SelectedByImportance_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,TinyGB20_d2,FallTop10_SelectedByImportance,10,0.9705882352941176,0.6875,0.8048780487804879,0.9696969696969697,0.9294921875000001,0.8415947022685295,479,1,15,33,0.5064540447333621,5,4,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB20_d2_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,TinyGB20_d2,FallTop10_SelectedByImportance,10,1.0,0.7291666666666666,0.8433734939759037,0.9753787878787878,0.9505425347222223,0.9020923581985353,480,0,13,35,0.3990147197165862,0,0,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB20_d2_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,TinyGB20_d2,FallTop10_SelectedByImportance,10,0.5789473684210527,0.88,0.6984126984126984,0.8944444444444445,0.9583225806451613,0.8258424668421493,139,16,3,22,0.3990147197165862,21,5,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB30_d2_FallTop10_SelectedByImportance_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,TinyGB30_d2,FallTop10_SelectedByImportance,10,0.9285714285714286,0.8125,0.8666666666666667,0.9772727272727273,0.9718098958333334,0.9177723615786504,477,3,9,39,0.7635668198568382,2,-1,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB30_d2_FallTop10_SelectedByImportance_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,TinyGB30_d2,FallTop10_SelectedByImportance,10,0.8333333333333334,0.8,0.8163265306122449,0.95,0.9770322580645162,0.8753788374869275,151,4,5,20,0.6104000431358163,5,1,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB30_d2_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,TinyGB30_d2,FallTop10_SelectedByImportance,10,0.835820895522388,0.7671232876712328,0.8,0.96045197740113,0.9524970337611908,0.8713913561960617,624,11,17,56,0.5450380909582546,21,10,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB30_d2_FallTop10_SelectedByImportance_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,TinyGB30_d2,FallTop10_SelectedByImportance,10,0.3287671232876712,0.96,0.4897959183673469,0.7222222222222222,0.8744516129032258,0.42604434324452,106,49,1,24,0.7635668198568382,44,-5,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB30_d2_FallTop10_SelectedByImportance_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,TinyGB30_d2,FallTop10_SelectedByImportance,10,0.96875,0.6458333333333334,0.775,0.9659090909090909,0.9371744791666667,0.856498956820305,479,1,17,31,0.6104000431358163,5,4,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB30_d2_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,TinyGB30_d2,FallTop10_SelectedByImportance,10,1.0,0.7083333333333334,0.8292682926829268,0.9734848484848485,0.9483940972222221,0.9047358605446841,480,0,14,34,0.5450380909582546,0,0,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB30_d2_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,TinyGB30_d2,FallTop10_SelectedByImportance,10,0.6666666666666666,0.88,0.7586206896551724,0.9222222222222223,0.9588387096774194,0.8386673483983409,144,11,3,22,0.5450380909582546,21,10,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB10_d3_FallTop10_SelectedByImportance_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,TinyGB10_d3,FallTop10_SelectedByImportance,10,0.875,0.875,0.875,0.9772727272727273,0.972265625,0.9094435213281342,474,6,6,42,0.2216247793453139,2,-4,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB10_d3_FallTop10_SelectedByImportance_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,TinyGB10_d3,FallTop10_SelectedByImportance,10,0.8181818181818182,0.72,0.7659574468085106,0.9388888888888889,0.9665806451612904,0.7810067014411981,151,4,7,18,0.5408119344909549,5,1,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB10_d3_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,TinyGB10_d3,FallTop10_SelectedByImportance,10,0.873015873015873,0.7534246575342466,0.8088235294117647,0.963276836158192,0.9617409125229209,0.8782773635354353,627,8,18,55,0.42016328607626985,21,13,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB10_d3_FallTop10_SelectedByImportance_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,TinyGB10_d3,FallTop10_SelectedByImportance,10,0.27586206896551724,0.96,0.42857142857142855,0.6444444444444445,0.8490322580645161,0.38644269591474506,92,63,1,24,0.2216247793453139,44,-19,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB10_d3_FallTop10_SelectedByImportance_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,TinyGB10_d3,FallTop10_SelectedByImportance,10,0.9714285714285714,0.7083333333333334,0.8192771084337349,0.9715909090909091,0.9248263888888889,0.8348605401475715,479,1,14,34,0.5408119344909549,5,4,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB10_d3_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,TinyGB10_d3,FallTop10_SelectedByImportance,10,1.0,0.7083333333333334,0.8292682926829268,0.9734848484848485,0.9673394097222223,0.9125152288448546,480,0,14,34,0.42016328607626985,0,0,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB10_d3_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,TinyGB10_d3,FallTop10_SelectedByImportance,10,0.7241379310344828,0.84,0.7777777777777778,0.9333333333333333,0.9579354838709677,0.8664666510687571,147,8,4,21,0.42016328607626985,21,13,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB20_d3_FallTop10_SelectedByImportance_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,TinyGB20_d3,FallTop10_SelectedByImportance,10,0.9318181818181818,0.8541666666666666,0.8913043478260869,0.9810606060606061,0.9795572916666666,0.9152447884047362,477,3,7,41,0.42660237739584694,2,-1,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB20_d3_FallTop10_SelectedByImportance_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,TinyGB20_d3,FallTop10_SelectedByImportance,10,0.875,0.84,0.8571428571428571,0.9611111111111111,0.9747096774193549,0.8225845698923503,152,3,4,21,0.635080947309557,5,2,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB20_d3_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,TinyGB20_d3,FallTop10_SelectedByImportance,10,0.8472222222222222,0.8356164383561644,0.8413793103448276,0.9675141242937854,0.9646640060403407,0.8891570152979872,624,11,12,61,0.4147441321469894,21,10,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB20_d3_FallTop10_SelectedByImportance_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,TinyGB20_d3,FallTop10_SelectedByImportance,10,0.27586206896551724,0.96,0.42857142857142855,0.6444444444444445,0.8601290322580645,0.39874506912897734,92,63,1,24,0.42660237739584694,44,-19,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB20_d3_FallTop10_SelectedByImportance_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,TinyGB20_d3,FallTop10_SelectedByImportance,10,0.9696969696969697,0.6666666666666666,0.7901234567901234,0.9678030303030303,0.9274522569444444,0.8355859603206977,479,1,16,32,0.635080947309557,5,4,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB20_d3_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,TinyGB20_d3,FallTop10_SelectedByImportance,10,1.0,0.8125,0.896551724137931,0.9829545454545454,0.9680989583333333,0.9202637032218641,480,0,9,39,0.4147441321469894,0,0,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB20_d3_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,TinyGB20_d3,FallTop10_SelectedByImportance,10,0.6666666666666666,0.88,0.7586206896551724,0.9222222222222223,0.9647741935483871,0.8787909293350459,144,11,3,22,0.4147441321469894,21,10,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB30_d3_FallTop10_SelectedByImportance_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,TinyGB30_d3,FallTop10_SelectedByImportance,10,0.975,0.8125,0.8863636363636364,0.9810606060606061,0.9781901041666666,0.9130476366066705,479,1,9,39,0.6199036347129638,2,1,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB30_d3_FallTop10_SelectedByImportance_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,TinyGB30_d3,FallTop10_SelectedByImportance,10,0.875,0.84,0.8571428571428571,0.9611111111111111,0.9770322580645161,0.8842657902099048,152,3,4,21,0.6928251934678885,5,2,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB30_d3_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,TinyGB30_d3,FallTop10_SelectedByImportance,10,0.8571428571428571,0.821917808219178,0.8391608391608392,0.9675141242937854,0.9661848775752349,0.8956333989229684,625,10,13,60,0.6329365578830773,21,11,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB30_d3_FallTop10_SelectedByImportance_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,TinyGB30_d3,FallTop10_SelectedByImportance,10,0.2926829268292683,0.96,0.4485981308411215,0.6722222222222223,0.8798709677419354,0.47107576521302885,97,58,1,24,0.6199036347129638,44,-14,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std
FALLRED_TinyGB30_d3_FallTop10_SelectedByImportance_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,TinyGB30_d3,FallTop10_SelectedByImportance,10,0.9696969696969697,0.6666666666666666,0.7901234567901234,0.9678030303030303,0.9373914930555555,0.8543456777039258,479,1,16,32,0.6928251934678885,5,4,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max
FALLRED_TinyGB30_d3_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,TinyGB30_d3,FallTop10_SelectedByImportance,10,1.0,0.8125,0.896551724137931,0.9829545454545454,0.96875,0.925383637920941,480,0,9,39,0.6329365578830773,0,0,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_TinyGB30_d3_FallTop10_SelectedByImportance_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,TinyGB30_d3,FallTop10_SelectedByImportance,10,0.6774193548387096,0.84,0.75,0.9222222222222223,0.968516129032258,0.8942495469786491,145,10,4,21,0.6329365578830773,21,11,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy
FALLRED_LogisticRegression_FallTop12_SelectedByImportance_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,LogisticRegression,FallTop12_SelectedByImportance,12,0.9743589743589743,0.7916666666666666,0.8735632183908046,0.9791666666666666,0.9846788194444445,0.9471184720585525,479,1,10,38,0.9666716861990143,2,1,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std;gyro_mag_min;acc_mag_median
FALLRED_LogisticRegression_FallTop12_SelectedByImportance_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,LogisticRegression,FallTop12_SelectedByImportance,12,0.6666666666666666,0.8,0.7272727272727273,0.9166666666666666,0.968516129032258,0.8183897454296769,145,10,5,20,0.7447660161274393,5,-5,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max;post_ay_mean;tilt_delta_iqr
FALLRED_LogisticRegression_FallTop12_SelectedByImportance_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,LogisticRegression,FallTop12_SelectedByImportance,12,0.7468354430379747,0.8082191780821918,0.7763157894736842,0.9519774011299436,0.9687628087584942,0.8852029983929686,615,20,14,59,0.7622216204895009,21,1,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy;ax_max;post_ax_mean
FALLRED_LogisticRegression_FallTop12_SelectedByImportance_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,LogisticRegression,FallTop12_SelectedByImportance,12,0.3088235294117647,0.84,0.45161290322580644,0.7166666666666667,0.8913548387096775,0.7056175982258515,108,47,4,21,0.9666716861990143,44,-3,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std;gyro_mag_min;acc_mag_median
FALLRED_LogisticRegression_FallTop12_SelectedByImportance_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,LogisticRegression,FallTop12_SelectedByImportance,12,0.8571428571428571,0.75,0.8,0.9659090909090909,0.9561197916666666,0.847248888329415,474,6,12,36,0.7447660161274393,5,-1,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max;post_ay_mean;tilt_delta_iqr
FALLRED_LogisticRegression_FallTop12_SelectedByImportance_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,LogisticRegression,FallTop12_SelectedByImportance,12,1.0,0.7708333333333334,0.8705882352941177,0.9791666666666666,0.9776909722222221,0.9414530592229502,480,0,11,37,0.7622216204895009,0,0,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy;ax_max;post_ax_mean
FALLRED_LogisticRegression_FallTop12_SelectedByImportance_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,LogisticRegression,FallTop12_SelectedByImportance,12,0.5238095238095238,0.88,0.6567164179104478,0.8722222222222222,0.9607741935483871,0.8641667442894225,135,20,3,22,0.7622216204895009,21,1,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy;ax_max;post_ax_mean
FALLRED_GradientBoosting_FallTop12_SelectedByImportance_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,GradientBoosting,FallTop12_SelectedByImportance,12,0.975,0.8125,0.8863636363636364,0.9810606060606061,0.9797309027777777,0.94323934630249,479,1,9,39,0.8271192860467645,2,1,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std;gyro_mag_min;acc_mag_median
FALLRED_GradientBoosting_FallTop12_SelectedByImportance_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,GradientBoosting,FallTop12_SelectedByImportance,12,0.696969696969697,0.92,0.7931034482758621,0.9333333333333333,0.9821935483870968,0.9014895797872579,145,10,2,23,0.4470512262070987,5,-5,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max;post_ay_mean;tilt_delta_iqr
FALLRED_GradientBoosting_FallTop12_SelectedByImportance_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,GradientBoosting,FallTop12_SelectedByImportance,12,0.7948717948717948,0.8493150684931506,0.8211920529801324,0.961864406779661,0.9693344838744473,0.8786791296963204,619,16,11,62,0.39764223052490905,21,5,az_range;ay_max;acc_mag_range;az_std;post_impact_energy;acc_mag_std;tilt_delta_iqr;gy_mean;post_ay_mean;integrated_gy;ax_max;post_ax_mean
FALLRED_GradientBoosting_FallTop12_SelectedByImportance_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,GradientBoosting,FallTop12_SelectedByImportance,12,0.2926829268292683,0.96,0.4485981308411215,0.6722222222222223,0.9003870967741935,0.7231281094753611,97,58,1,24,0.8271192860467645,44,-14,az_range;az_std;peak_signed_ay;tilt_delta_std;ay_max;tilt_delta_p95;gz_range;tilt_delta_max;az_iqr;gx_std;gyro_mag_min;acc_mag_median
