class_name,feature,n_target,n_rest,AUROC,abs_auc,cohens_d,ks_statistic,median_target,median_rest
forward,integrated_ax,247,347,0.22588059597008486,0.7741194040299151,-0.9256837600800689,0.4472109113395326,-13.713665,-5.591503
forward,pitch_mean,247,347,0.7505862861543129,0.7505862861543129,0.8544540102816893,0.3947310084121854,0.5506513,0.2866119
forward,ax_min,247,347,0.26814570231830964,0.7318542976816904,-0.8682544936617737,0.379563406410062,-35.65,-21.903593
forward,ax_median,247,347,0.2745160951592015,0.7254839048407985,-0.7558398694471167,0.3829119462366846,-6.544388,-2.686773
forward,peak_signed_ax,247,347,0.28625931932469173,0.7137406806753083,-0.7083980334011327,0.3667292816390344,-35.474136,-16.782759
forward,pitch_median,247,347,0.7100654540363323,0.7100654540363323,0.7187451600749956,0.34201775776172866,0.6429384,0.30400437
forward,gx_std,247,347,0.29930345704651784,0.7006965429534822,-0.6851186834025387,0.3807301450256099,1.7992109,2.3963745
forward,gy_mean,247,347,0.6997048151302664,0.6997048151302664,0.6824797385325453,0.32715350779964764,-0.08364534,-0.4438392
forward,integrated_gy,247,347,0.6997048151302664,0.6997048151302664,0.6824797429067935,0.32715350779964764,-0.16729066,-0.8876784
forward,gyro_mag_mean,247,347,0.31085416934044263,0.6891458306595574,-0.6420883597237901,0.2989301006895425,2.3889554,3.028636
forward,gx_iqr,247,347,0.3278302161966655,0.6721697838033345,-0.5584249611622253,0.30175360813916857,1.5912838764488697,2.142243333160877
forward,gyro_mag_p95,247,347,0.3306770584186025,0.6693229415813975,-0.6096671157628621,0.2790372072944498,5.733696937561035,7.154569482803344
forward,gx_range,247,347,0.3308404018247792,0.6691595981752207,-0.5763901272387748,0.31554445857494545,9.14381,11.935102
forward,pre_ax_mean,247,347,0.3369891143287169,0.6630108856712831,-0.515268300394774,0.306968929750668,-7.465384483337402,-5.492968559265137
forward,acc_mag_max,247,347,0.6629408813543501,0.6629408813543501,0.5946884103162171,0.25350896638626047,49.513515,41.362106
forward,acc_mag_peak_value,247,347,0.6629408813543501,0.6629408813543501,0.5946884103162171,0.25350896638626047,49.513515,41.362106
forward,gy_median,247,347,0.662316676195032,0.662316676195032,0.5173009936551998,0.2367079303223699,0.016583571,-0.2112372
forward,pitch_min,247,347,0.6615524624018481,0.6615524624018481,0.5780822720128918,0.2596110093455763,-0.82182103,-1.1088951
forward,ay_iqr,247,347,0.33954427189676695,0.660455728103233,-0.4845141025674825,0.29166131911467874,4.572764962911606,6.309172660112381
forward,acc_mag_range,247,347,0.6515418450804467,0.6515418450804467,0.5555513646409287,0.24273996896475283,46.4163,38.568336
forward,delta_pitch_window,247,347,0.6498384067017465,0.6498384067017465,0.4988359537432667,0.26018271126719483,-0.2426490187644958,-0.5417569577693939
forward,gx_min,247,347,0.6495525557409373,0.6495525557409373,0.5339310053504164,0.2702633329055292,-4.4874997,-6.076399
forward,post_gy_mean,247,347,0.6494883851170823,0.6494883851170823,0.5470273312724384,0.22491220291918002,0.0590806566178798,-0.2048152536153793
forward,gyro_mag_median,247,347,0.35306677245096785,0.6469332275490322,-0.5243948195633152,0.24836364909169398,1.9186718,2.4178095
forward,ax_range,247,347,0.6462681865381699,0.6462681865381699,0.5424027327429025,0.25980935491021945,51.10109,39.4748
forward,pitch_std,247,347,0.35449019356193634,0.6455098064380637,-0.48877091799395755,0.2493903790733762,0.49658215,0.5843736
forward,gyro_mag_std,247,347,0.360125541075033,0.639874458924967,-0.506333903612487,0.24617018049446382,1.8038661,2.1863384
forward,roll_iqr,247,347,0.3611756058290261,0.6388243941709739,-0.43126191700443467,0.23964811163355074,0.9595242403447628,1.4193833321332932
forward,pitch_iqr,247,347,0.3628207072769487,0.6371792927230513,-0.5267336124417296,0.24501510926507133,0.6450129300355911,0.8381842076778412
forward,pre_az_mean,247,347,0.3670443010652324,0.6329556989347676,-0.5133276460412223,0.22586892858392935,1.454404592514038,2.6999316215515137
forward,gyro_mag_iqr,247,347,0.36719597708525364,0.6328040229147464,-0.4601277614035781,0.23711628883781166,2.1282505691051483,2.603085517883301
forward,acc_mag_std,247,347,0.6323489948546827,0.6323489948546827,0.4938547868899309,0.23066422429383146,9.209273,7.7142777
forward,acc_mag_mean,247,347,0.6306455564759826,0.6306455564759826,0.3756868893605406,0.23244933437561982,13.331856,12.237849
forward,acc_mag_p95,247,347,0.6285804291264628,0.6285804291264628,0.44394847204371,0.24094319149680896,33.52992849349973,27.7020393371582
forward,pitch_max,247,347,0.6219533537901504,0.6219533537901504,0.5067221538391187,0.22456218133451564,1.3807656,1.2952324
forward,post_az_mean,247,347,0.6180447794280647,0.6180447794280647,0.4077404876460637,0.2349228202405815,5.258225917816162,2.8756954669952397
forward,gyro_mag_max,247,347,0.38340197645521473,0.6165980235447852,-0.40321580235120436,0.22970749862908213,8.194717,9.610758
forward,gyro_mag_peak_value,247,347,0.38340197645521473,0.6165980235447852,-0.40321580235120436,0.22970749862908213,8.194717,9.610758
forward,az_min,247,347,0.3861904817463744,0.6138095182536256,-0.39765322943123116,0.17865101681270346,-17.613184,-12.491089
forward,ax_iqr,247,347,0.3881972721651168,0.6118027278348832,-0.40649066232589354,0.2074811280028935,6.334474466741085,7.857889354228973
forward,pre_gy_mean,247,347,0.610239298090049,0.610239298090049,0.4157318552413307,0.1992556207632804,-0.1949295401573181,-0.3606142401695251
forward,gyro_mag_range,247,347,0.39096244268396557,0.6090375573160345,-0.3758205469679419,0.21481991389469018,7.832806,9.186913
forward,pre_acc_mag_std,247,347,0.6074741275712002,0.6074741275712002,0.39739698138836915,0.18887164708490356,6.712169647216797,5.434875011444092
forward,pitch_final_initial,247,347,0.6071707755311577,0.6071707755311577,0.38258005575641735,0.1710205462670198,-0.48547047,-0.7502552
forward,pre_impact_energy,247,347,0.6068907582634262,0.6068907582634262,0.37649356160782094,0.16566521602165468,203.44828125,169.48958984375
forward,ax_final_initial,247,347,0.3938734555297577,0.6061265444702423,-0.3649730409337559,0.17109055058395267,3.9947367,6.1221056
forward,gz_median,247,347,0.6056715164101787,0.6056715164101787,0.42342621159690136,0.17180226113943692,0.0,-0.06499606
forward,peak_signed_gy,247,347,0.6045572810323304,0.6045572810323304,0.3652314250296926,0.20636105893196746,1.8272202,-3.8432992
forward,ax_std,247,347,0.604160589903044,0.604160589903044,0.39015499962273,0.18720321086466998,8.839209,7.5953875
forward,jerk_std,247,347,0.6025621579997433,0.6025621579997433,0.4019220102656324,0.15841976921910184,124.83852,112.994965
forward,gy_min,247,347,0.6010278967202978,0.6010278967202978,0.3386273261122858,0.17980608804209594,-3.4589634,-4.4365854
forward,jerk_max,247,347,0.599878659183983,0.599878659183983,0.3710095045127472,0.1574630435543525,398.65295,344.23486
forward,post_gyro_mag_std,247,347,0.40068137535148,0.59931862464852,-0.3641087237015552,0.2065127349519887,1.6102724075317385,2.0028812885284424
