model_name,task,feature,class_name,native_importance,signed_coefficient,permutation_importance_mean,permutation_importance_std
logistic_regression,fall_detection,post_ax_mean,,0.04559605967728332,-0.04559605967728332,-0.005274115197779361,0.004306297026405806
logistic_regression,fall_detection,pre_ay_mean,,0.2304179391865121,0.2304179391865121,-0.012609576351809659,0.005799233784536886
logistic_regression,fall_detection,post_ay_mean,,0.08336904493099297,0.08336904493099297,-0.011380985426787005,0.003173060966825285
logistic_regression,fall_detection,pre_az_mean,,0.06438632160036743,0.06438632160036743,-0.013505578391074602,0.0035231943628890147
logistic_regression,fall_detection,post_az_mean,,1.094604132923521,1.094604132923521,-0.012305326886139212,0.0060032545559950265
logistic_regression,fall_detection,pre_gx_mean,,0.3387534925221896,0.3387534925221896,-0.017877796503750744,0.005711855644581209
logistic_regression,fall_detection,post_gx_mean,,0.15155172410022325,0.15155172410022325,-0.008327550312283183,0.004861041142378432
logistic_regression,fall_detection,pre_gy_mean,,0.22911161465335775,-0.22911161465335775,0.008953101457983337,0.005688795038831086
logistic_regression,fall_detection,post_gy_mean,,0.1998169778572538,0.1998169778572538,-0.004480319466257621,0.003627414701782612
logistic_regression,fall_detection,pre_gz_mean,,0.7412559889187881,0.7412559889187881,-0.0070801448215009445,0.009034767163338661
logistic_regression,fall_detection,post_gz_mean,,0.18866472154264657,0.18866472154264657,-0.0017309916546558225,0.006621427555931304
logistic_regression,fall_detection,pre_roll_mean,,0.225840628390778,-0.225840628390778,-0.005136481365844103,0.003916392471029544
logistic_regression,fall_detection,post_roll_mean,,0.17501276719973857,-0.17501276719973857,0.0022821559764573786,0.003458295247142995
logistic_regression,fall_detection,pre_pitch_mean,,0.7816380619591449,0.7816380619591449,-0.00486537253228434,0.013038492750548447
logistic_regression,fall_detection,post_pitch_mean,,0.6026366315692808,0.6026366315692808,-0.025010279910855672,0.008592074030804702
logistic_regression,fall_detection,delta_roll_window,,0.03204291505455631,0.03204291505455631,-0.006565953130838675,0.003404845210749428
logistic_regression,fall_detection,delta_pitch_window,,0.3125051126867152,-0.3125051126867152,-0.0034625933862575398,0.00896016340122299
linear_svm,fall_detection,ax_mean,,0.2192577016528331,0.2192577016528331,-0.0008450695434382149,0.011537368407279378
linear_svm,fall_detection,ax_std,,0.12982156931155447,-0.12982156931155447,-0.019280870291896936,0.002952334518601736
linear_svm,fall_detection,ax_min,,0.3548325048076974,-0.3548325048076974,0.05403182084220086,0.01497817405903781
linear_svm,fall_detection,ax_max,,0.12065784769227171,0.12065784769227171,0.012737862764491537,0.006844039598980252
linear_svm,fall_detection,ax_range,,0.31913739703908395,0.31913739703908395,0.03777224431248414,0.010336094914828292
linear_svm,fall_detection,ax_final_initial,,0.1326039010852805,0.1326039010852805,-0.008375553709856098,0.006430716514179459
linear_svm,fall_detection,ax_median,,0.59733013292722,-0.59733013292722,0.04906021428150227,0.020431950386093408
linear_svm,fall_detection,ax_iqr,,0.06335103993278143,-0.06335103993278143,-0.009121820737180953,0.004042318839248674
linear_svm,fall_detection,peak_signed_ax,,0.06127420127614302,0.06127420127614302,-0.004303159527040146,0.0035912535739432987
linear_svm,fall_detection,integrated_ax,,0.21925417034313247,0.21925417034313247,0.0008724608724608007,0.007385415887482662
linear_svm,fall_detection,ay_mean,,0.30987458447029453,0.30987458447029453,-0.004135002738164029,0.009374561418905776
linear_svm,fall_detection,ay_std,,0.20572368175121397,0.20572368175121397,0.028716457418747444,0.010148980492849393
linear_svm,fall_detection,ay_min,,0.016660562077969867,-0.016660562077969867,0.0008528784648187404,0.005494285171311327
linear_svm,fall_detection,ay_max,,0.10587426737519803,0.10587426737519803,0.01926033254277524,0.0066358844771129575
linear_svm,fall_detection,ay_range,,0.06547809285582278,0.06547809285582278,-0.002132196162046918,0.005721282671641232
linear_svm,fall_detection,ay_final_initial,,0.123954756810506,0.123954756810506,-0.002505307263867462,0.007104129870935651
linear_svm,fall_detection,ay_median,,0.24775207612064154,-0.24775207612064154,0.00014416006538020554,0.016042827685175478
linear_svm,fall_detection,ay_iqr,,0.1631121624457281,0.1631121624457281,0.02379759775108605,0.010228804495601517
linear_svm,fall_detection,peak_signed_ay,,0.1082647376256727,-0.1082647376256727,0.01173659020044393,0.01403617581052222
linear_svm,fall_detection,integrated_ay,,0.3098766444778429,0.3098766444778429,0.010991257304560919,0.014967897426895695
linear_svm,fall_detection,az_mean,,0.194721284113034,-0.194721284113034,-0.012658137882018528,0.007856586396069634
linear_svm,fall_detection,az_std,,1.1761906868369802,1.1761906868369802,0.49798520065307716,0.029835984146736858
linear_svm,fall_detection,az_min,,0.037049535232201135,0.037049535232201135,0.00423289713895505,0.006984118708659984
linear_svm,fall_detection,az_max,,0.12507003641466738,0.12507003641466738,0.014429194688381553,0.010782515947511886
linear_svm,fall_detection,az_range,,0.055048941998673655,0.055048941998673655,0.008258597958951142,0.00785841657293659
linear_svm,fall_detection,az_final_initial,,0.09309419092561164,-0.09309419092561164,-0.0029816739950282887,0.008116386083605811
linear_svm,fall_detection,az_median,,0.09731046776190348,-0.09731046776190348,0.0031444624633478525,0.013919339781689556
linear_svm,fall_detection,az_iqr,,0.20662664818746024,-0.20662664818746024,-0.02919959473150966,0.009262047609467357
linear_svm,fall_detection,peak_signed_az,,0.014299408544699833,-0.014299408544699833,0.0038379530916843986,0.0031336755771213067
linear_svm,fall_detection,integrated_az,,0.194719979840854,-0.194719979840854,0.00043889069106473055,0.004097877305656487
linear_svm,fall_detection,gx_mean,,0.11392441306152586,0.11392441306152586,-0.003726118307703863,0.0071809986568419784
linear_svm,fall_detection,gx_std,,0.9729528538183755,-0.9729528538183755,0.12085682404457584,0.0050443726012701084
linear_svm,fall_detection,gx_min,,0.28715129008710416,-0.28715129008710416,0.03117869700403204,0.009650025950897737
linear_svm,fall_detection,gx_max,,0.0736817701337973,-0.0736817701337973,-0.007103384335407248,0.0028707664271359736
linear_svm,fall_detection,gx_range,,0.12898796338568136,0.12898796338568136,0.01924823529689588,0.0038846006365689644
linear_svm,fall_detection,gx_final_initial,,0.033655163734090665,0.033655163734090665,0.003414672668403962,0.003712903002763967
linear_svm,fall_detection,gx_median,,0.017925703174293338,0.017925703174293338,0.0,0.0
